Crawl_Date,Scheduled_Time,Actual_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Actual_Tail,Aircraft_Type,Category
2026-02-27,2026-02-27 11:10,2026-02-27 11:13,Ho Chi Minh City,SGN,Vietjet Air,VJ132,1,,Landed,VN-A673,A321,passenger
2026-03-12,2026-03-12 09:20,2026-03-12 09:07,Da Nang,DAD,Vietnam Airlines,VN158,1,,Landed,VN-A507,A21N,passenger
2026-02-27,2026-02-27 10:40,2026-02-27 10:42,Ho Chi Minh City,SGN,Vietjet Air,VJ136,1,,Landed,VN-A607,A21N,passenger
2026-03-12,2026-03-12 09:55,2026-03-12 09:48,Da Nang,DAD,Vietravel Airlines,VU638,1,,Landed,VN-A129,A321,passenger
2026-03-12,2026-03-12 11:45,2026-03-12 11:30,Da Nang,DAD,Vietnam Airlines,VN6080,1,,Landed,VN-A363,A321,passenger
2026-02-27,2026-02-27 09:00,2026-02-27 09:53,Ho Chi Minh City,SGN,Vietjet Air,VJ176,1,,Landed,VN-A547,A21N,passenger
2026-02-27,2026-02-27 08:35,2026-02-27 08:27,Ho Chi Minh City,SGN,Vietnam Airlines,VN238,1,,Landed,VN-A327,A321,passenger
2026-03-12,2026-03-12 13:40,2026-03-12 13:52,Da Nang,DAD,Vietjet Air,VJ508,1,,Landed,VN-A685,A321,passenger
2026-02-27,2026-02-27 08:25,2026-02-27 08:07,Ho Chi Minh City,SGN,Vietjet Air,VJ126,1,,Landed,VN-A670,A321,passenger
2026-02-28,2026-02-28 23:35,2026-02-28 23:50,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G882,1,,Landed,VN-A280,A321,passenger
2026-02-28,2026-02-28 23:10,2026-02-28 23:26,Ho Chi Minh City,SGN,Vietjet Air,VJ156,1,,Landed,VN-A641,A321,passenger
2026-03-12,2026-03-12 17:30,2026-03-12 18:00,Da Nang,DAD,Vietjet Air,VJ512,1,,Landed,VN-A685,A321,passenger
2026-02-28,2026-03-01 21:15,2026-02-28 23:13,Ho Chi Minh City,SGN,Vietjet Air,VJ160,1,,Landed,VN-A535,A321,passenger
2026-03-12,2026-03-12 18:20,2026-03-12 18:17,Da Nang,DAD,Sun Phuquoc Airways,9G932,1,,Landed,VN-A284,A21N,passenger
2026-02-28,2026-02-28 23:05,2026-02-28 22:56,Ho Chi Minh City,SGN,Vietnam Airlines,VN260,1,,Landed,VN-A888,A359,passenger
2026-02-28,2026-03-01 21:00,2026-02-28 22:53,Ho Chi Minh City,SGN,Vietjet Air,VJ166,1,,Landed,VN-A522,A321,passenger
2026-02-28,2026-02-28 22:00,2026-02-28 22:15,Ho Chi Minh City,SGN,Vietjet Air,VJ190,1,,Landed,VN-A545,A21N,passenger
2026-02-28,2026-02-28 22:05,2026-02-28 21:59,Ho Chi Minh City,SGN,Vietnam Airlines,VN220,1,,Landed,VN-A877,B78X,passenger
2026-03-13,2026-03-13 08:35,2026-03-13 08:31,Da Nang,DAD,Vietjet Air,VJ510,1,,Landed,VN-A535,A321,passenger
2026-02-28,2026-02-28 20:35,2026-02-28 21:54,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G868,1,,Landed,VN-A279,A321,passenger
2026-03-13,2026-03-13 09:00,2026-03-13 09:08,Da Nang,DAD,Vietjet Air,VJ504,1,,Landed,VN-A644,A321,passenger
2026-02-28,2026-02-28 21:40,2026-02-28 21:34,Ho Chi Minh City,SGN,Vietnam Airlines,VN262,1,,Landed,VN-A867,B789,passenger
2026-02-28,2026-02-28 21:05,2026-02-28 21:14,Ho Chi Minh City,SGN,Vietnam Airlines,VN258,1,,Landed,VN-A874,B78X,passenger
2026-02-28,2026-02-28 20:10,2026-02-28 20:48,Ho Chi Minh City,SGN,Bamboo Airways,QH262,1,,Landed,PK-BBK,B739,passenger
2026-02-28,2026-02-28 19:20,2026-02-28 20:42,Ho Chi Minh City,SGN,Vietravel Airlines,VU780,1,,Landed,VN-A289,A321,passenger
2026-03-13,2026-03-13 13:35,2026-03-13 13:59,Da Nang,DAD,Vietnam Airlines,VN166,1,,Landed,VN-A392,A321,passenger
2026-02-28,2026-02-28 20:05,2026-02-28 20:03,Ho Chi Minh City,SGN,Vietnam Airlines,VN218,1,,Landed,VN-A872,B78X,passenger
2026-03-13,2026-03-13 13:40,2026-03-13 14:23,Da Nang,DAD,Vietjet Air,VJ508,1,,Landed,VN-A641,A321,passenger
2026-02-28,2026-02-28 19:15,2026-02-28 19:53,Ho Chi Minh City,SGN,Vietjet Air,VJ152,1,,Landed,VN-A532,A321,passenger
2026-02-28,2026-02-28 19:30,2026-02-28 19:32,Ho Chi Minh City,SGN,Vietnam Airlines,VN7290,1,,Landed,VN-A897,A359,passenger
2026-02-28,2026-02-28 17:30,2026-02-28 19:08,Ho Chi Minh City,SGN,Vietjet Air,VJ194,1,,Landed,VN-A516,A21N,passenger
2026-03-13,2026-03-13 16:15,2026-03-13 15:52,Da Nang,DAD,Vietnam Airlines,VN7164,1,,Landed,VN-A353,A321,passenger
2026-02-28,2026-02-28 19:05,2026-02-28 19:04,Ho Chi Minh City,SGN,Vietnam Airlines,VN254,1,,Landed,VN-A866,B789,passenger
2026-03-13,2026-03-13 16:25,2026-03-13 16:07,Da Nang,DAD,Vietnam Airlines,VN7186,1,,Landed,VN-A617,A21N,passenger
2026-02-28,2026-02-28 18:45,2026-02-28 18:48,Ho Chi Minh City,SGN,Vietnam Airlines,VN252,1,,Landed,VN-A878,B78X,passenger
2026-02-28,2026-02-28 18:05,2026-02-28 18:34,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,,Landed,VN-A863,B789,passenger
2026-03-13,2026-03-13 16:45,2026-03-13 17:14,Da Nang,DAD,Vietjet Air,VJ514,1,,Landed,VN-A553,A21N,passenger
2026-02-28,2026-02-28 16:50,2026-02-28 18:43,Ho Chi Minh City,SGN,Vietjet Air,VJ134,1,,Landed,LY-MLI,A320,passenger
2026-03-13,2026-03-13 17:30,2026-03-13 17:46,Da Nang,DAD,Vietjet Air,VJ512,1,,Landed,VN-A685,A321,passenger
2026-02-28,2026-02-28 17:35,2026-02-28 17:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN232,1,,Landed,VN-A879,B78X,passenger
2026-03-13,2026-03-13 19:35,2026-03-13 20:03,Da Nang,DAD,Vietjet Air,VJ516,1,,Landed,VN-A650,A320,passenger
2026-02-28,2026-02-28 16:00,2026-02-28 17:39,Ho Chi Minh City,SGN,Vietravel Airlines,VU770,1,,Landed,VN-A129,A321,passenger
2026-02-28,2026-03-01 07:55,2026-02-28 17:29,Ho Chi Minh City,SGN,Bamboo Airways,QH202,1,,Landed,VN-A227,A321,passenger
2026-02-28,2026-02-28 17:05,2026-02-28 17:13,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,,Landed,VN-A861,B789,passenger
2026-03-13,2026-03-13 21:45,2026-03-13 22:24,Da Nang,DAD,Vietnam Airlines,VN6070,1,,Landed,VN-A363,A321,passenger
2026-02-28,2026-02-28 16:15,2026-02-28 17:11,Ho Chi Minh City,SGN,Vietnam Airlines,VN7040,1,,Landed,VN-A335,A321,passenger
2026-02-28,2026-02-28 16:05,2026-02-28 16:02,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,,Landed,VN-A889,A359,passenger
2026-03-13,2026-03-13 23:25,2026-03-13 23:02,Da Nang,DAD,Bamboo Airways,QH148,1,,Landed,VN-A585,A321,passenger
2026-02-28,2026-02-28 14:05,2026-02-28 15:14,Ho Chi Minh City,SGN,Vietnam Airlines,VN212,1,,Landed,VN-A867,B789,passenger
2026-02-28,2026-02-28 14:30,2026-02-28 15:19,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G838,1,,Landed,VN-A279,A321,passenger
2026-02-28,2026-02-28 13:30,2026-02-28 13:53,Ho Chi Minh City,SGN,Vietnam Airlines,VN7256,1,,Landed,VN-A603,A321,passenger
2026-03-14,2026-03-14 07:40,2026-03-14 07:27,Da Nang,DAD,Vietjet Air,VJ524,1,,Landed,VN-A666,A320,passenger
2026-02-28,2026-02-28 13:05,2026-02-28 13:13,Ho Chi Minh City,SGN,Vietnam Airlines,VN246,1,,Landed,VN-A894,A359,passenger
2026-03-14,2026-03-14 09:00,2026-03-14 09:25,Da Nang,DAD,Vietjet Air,VJ504,1,,Landed,VN-A685,A321,passenger
2026-02-28,2026-02-28 12:30,2026-02-28 12:51,Ho Chi Minh City,SGN,Bamboo Airways,QH224,1,,Landed,JU-1410,A320,passenger
2026-03-14,2026-03-14 11:05,2026-03-14 10:44,Da Nang,DAD,Bamboo Airways,QH104,1,,Landed,VN-A596,A20N,passenger
2026-02-28,2026-02-28 13:00,2026-02-28 12:32,Ho Chi Minh City,SGN,Bamboo Airways,QH294,1,,Landed,VN-A585,A321,passenger
2026-02-28,2026-02-28 11:10,2026-02-28 12:28,Ho Chi Minh City,SGN,Vietjet Air,VJ132,1,,Landed,VN-A641,A321,passenger
2026-03-14,2026-03-14 11:45,2026-03-14 11:37,Da Nang,DAD,Vietnam Airlines,VN6080,1,,Landed,VN-A363,A321,passenger
2026-02-28,2026-02-28 12:05,2026-02-28 12:02,Ho Chi Minh City,SGN,Vietnam Airlines,VN210,1,,Landed,VN-A863,B789,passenger
2026-03-14,2026-03-14 13:40,2026-03-14 14:01,Da Nang,DAD,Vietjet Air,VJ508,1,,Landed,VN-A666,A320,passenger
2026-02-28,2026-02-28 11:35,2026-02-28 11:37,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G822,1,,Landed,VN-A280,A321,passenger
2026-03-14,2026-03-14 14:00,2026-03-14 13:45,Da Nang,DAD,Sun Phuquoc Airways,9G922,1,,Landed,VN-A906,A21N,passenger
2026-02-28,2026-02-28 11:05,2026-02-28 11:02,Ho Chi Minh City,SGN,Vietnam Airlines,VN244,1,,Landed,VN-A897,A359,passenger
2026-02-28,2026-02-28 11:17,2026-02-28 10:47,Ho Chi Minh City,SGN,Bamboo Airways,QH292,1,,Landed,VN-A596,A20N,passenger
2026-03-14,2026-03-14 16:15,2026-03-14 15:57,Da Nang,DAD,Vietnam Airlines,VN7164,1,,Landed,VN-A507,A21N,passenger
2026-02-28,2026-02-28 10:40,2026-02-28 10:34,Ho Chi Minh City,SGN,Vietjet Air,VJ136,1,,Landed,VN-A550,A21N,passenger
2026-02-28,2026-02-28 10:05,2026-02-28 10:13,Ho Chi Minh City,SGN,Vietnam Airlines,VN208,1,,Landed,VN-A861,B789,passenger
2026-03-14,2026-03-14 16:45,2026-03-14 16:48,Da Nang,DAD,Vietjet Air,VJ514,1,,Landed,VN-A629,A321,passenger
2026-02-28,2026-02-28 09:40,2026-02-28 09:47,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G808,1,,Landed,VN-A286,A21N,passenger
2026-03-14,2026-03-14 17:30,2026-03-14 17:33,Da Nang,DAD,Vietjet Air,VJ512,1,,Landed,VN-A633,A321,passenger
2026-02-28,2026-02-28 09:20,2026-02-28 09:10,Ho Chi Minh City,SGN,Bamboo Airways,QH204,1,,Landed,PK-BBK,B739,passenger
2026-03-14,2026-03-14 18:20,2026-03-14 18:06,Da Nang,DAD,Sun Phuquoc Airways,9G932,1,,Landed,VN-A284,A21N,passenger
2026-02-28,2026-02-28 09:05,2026-02-28 09:01,Ho Chi Minh City,SGN,Vietnam Airlines,VN240,1,,Landed,VN-A890,A359,passenger
2026-03-14,2026-03-14 19:45,2026-03-14 20:10,Da Nang,DAD,Vietravel Airlines,VU658,1,,Landed,VN-A129,A321,passenger
2026-02-28,2026-02-28 08:40,2026-02-28 08:20,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G806,1,,Landed,VN-A279,A321,passenger
2026-02-28,2026-02-28 08:25,2026-02-28 08:11,Ho Chi Minh City,SGN,Vietjet Air,VJ126,1,,Landed,VN-A552,A21N,passenger
2026-03-14,2026-03-14 22:15,2026-03-14 22:51,Da Nang,DAD,Vietjet Air,VJ518,1,,Landed,VN-A552,A21N,passenger
2026-02-28,2026-02-28 07:55,2026-02-28 07:55,Ho Chi Minh City,SGN,Vietravel Airlines,VU750,1,,Landed,VN-A289,A321,passenger
2026-03-14,2026-03-14 22:30,2026-03-14 22:41,Da Nang,DAD,Sun Phuquoc Airways,9G942,1,,Landed,VN-A284,A21N,passenger
2026-02-28,2026-02-28 06:48,2026-02-28 06:18,Ho Chi Minh City,SGN,Vietravel Airlines,VU782,1,,Landed,VN-A136,A320,passenger
2026-02-28,2026-02-28 06:20,2026-02-28 06:16,Ho Chi Minh City,SGN,Vietnam Airlines,VN7210,1,,Landed,VN-A513,A20N,passenger
2026-03-15,2026-03-15 08:35,2026-03-15 08:58,Da Nang,DAD,Vietjet Air,VJ510,1,,Landed,VN-A677,A321,passenger
2026-02-28,2026-02-28 05:42,2026-02-28 05:12,Ho Chi Minh City,SGN,Bamboo Airways,QH268,1,,Landed,VN-A596,A20N,passenger
2026-03-15,2026-03-15 09:00,2026-03-15 09:41,Da Nang,DAD,Vietjet Air,VJ504,1,,Landed,VN-A575,A21N,passenger
2026-03-15,2026-03-15 09:20,2026-03-15 09:03,Da Nang,DAD,Vietnam Airlines,VN158,1,,Landed,VN-A605,A321,passenger
2026-02-27,2026-02-27 18:45,2026-02-27 04:47,Ho Chi Minh City,SGN,Vietnam Airlines,VN252,1,,Landed,VN-A619,A21N,passenger
2026-03-15,2026-03-15 13:35,2026-03-15 13:47,Da Nang,DAD,Vietnam Airlines,VN166,1,,Landed,VN-A326,A321,passenger
2026-03-02,2026-03-01 23:30,2026-03-02 00:07,Ho Chi Minh City,SGN,Vietjet Air,VJ158,1,,Landed,VN-A650,A320,passenger
2026-03-15,2026-03-15 14:00,2026-03-15 13:59,Da Nang,DAD,Sun Phuquoc Airways,9G922,1,,Landed,VN-A282,A21N,passenger
2026-03-01,2026-03-01 23:05,2026-03-01 23:21,Ho Chi Minh City,SGN,Vietnam Airlines,VN260,1,,Landed,VN-A889,A359,passenger
2026-03-01,2026-03-01 23:10,2026-03-01 23:03,Ho Chi Minh City,SGN,Vietjet Air,VJ156,1,,Landed,VN-A639,A321,passenger
2026-03-01,2026-03-01 22:25,2026-03-01 22:50,Ho Chi Minh City,SGN,Vietjet Air,VJ180,1,,Landed,VN-A817,A333,passenger
2026-03-15,2026-03-15 16:15,2026-03-15 15:46,Da Nang,DAD,Vietnam Airlines,VN7164,1,,Landed,VN-A618,A21N,passenger
2026-03-01,2026-03-01 22:35,2026-03-01 22:48,Ho Chi Minh City,SGN,Vietnam Airlines,VN256,1,,Landed,VN-A878,B78X,passenger
2026-03-15,2026-03-15 16:25,2026-03-15 16:07,Da Nang,DAD,Vietnam Airlines,VN7186,1,,Landed,VN-A357,A321,passenger
2026-03-01,2026-03-01 22:00,2026-03-01 22:42,Ho Chi Minh City,SGN,Vietjet Air,VJ190,1,,Landed,VN-A668,A320,passenger
2026-03-15,2026-03-15 16:45,2026-03-15 16:57,Da Nang,DAD,Vietjet Air,VJ514,1,,Landed,VN-A524,A21N,passenger
2026-03-01,2026-03-01 22:05,2026-03-01 22:28,Ho Chi Minh City,SGN,Vietnam Airlines,VN220,1,,Landed,VN-A869,B789,passenger
2026-03-15,2026-03-15 17:30,2026-03-15 17:20,Da Nang,DAD,Vietjet Air,VJ512,1,,Landed,VN-A667,A321,passenger
2026-03-01,2026-03-01 22:25,2026-03-01 22:25,Ho Chi Minh City,SGN,Bamboo Airways,QH268,1,,Landed,JU-1410,A320,passenger
2026-03-01,2026-03-01 21:20,2026-03-01 21:38,Ho Chi Minh City,SGN,Vietjet Air,VJ196,1,,Landed,VN-A816,A333,passenger
2026-03-15,2026-03-15 18:25,2026-03-15 18:19,Da Nang,DAD,Vietnam Airlines,VN174,1,,Landed,VN-A329,A321,passenger
2026-03-01,2026-03-01 21:15,2026-03-01 21:33,Ho Chi Minh City,SGN,Vietjet Air,VJ160,1,,Landed,VN-A645,A321,passenger
2026-03-15,2026-03-15 19:35,2026-03-15 19:29,Da Nang,DAD,Vietjet Air,VJ516,1,,Landed,VN-A642,A321,passenger
2026-03-01,2026-03-01 21:05,2026-03-01 21:04,Ho Chi Minh City,SGN,Vietnam Airlines,VN258,1,,Landed,VN-A877,B78X,passenger
2026-03-15,2026-03-15 20:35,2026-03-15 20:49,Da Nang,DAD,Vietnam Airlines,VN7190,1,,Landed,VN-A357,A321,passenger
2026-03-16,2026-03-16 22:55,2026-03-16 00:21,Da Nang,DAD,Vietjet Air,VJ520,1,,Landed,VN-A544,A321,passenger
2026-03-01,2026-03-01 20:05,2026-03-01 20:37,Ho Chi Minh City,SGN,Vietnam Airlines,VN218,1,,Landed,VN-A895,A359,passenger
2026-03-15,2026-03-15 23:25,2026-03-15 23:08,Da Nang,DAD,Bamboo Airways,QH148,1,,Landed,VN-A585,A321,passenger
2026-03-01,2026-03-01 19:05,2026-03-01 20:09,Ho Chi Minh City,SGN,Vietnam Airlines,VN254,1,,Landed,VN-A879,B78X,passenger
2026-03-01,2026-03-01 19:45,2026-03-01 19:56,Ho Chi Minh City,SGN,Bamboo Airways,QH262,1,,Landed,VN-A585,A321,passenger
2026-03-16,2026-03-16 07:20,2026-03-16 07:02,Da Nang,DAD,Vietnam Airlines,VN154,1,,Landed,VN-A611,A321,passenger
2026-03-01,2026-03-01 19:20,2026-03-01 19:26,Ho Chi Minh City,SGN,Vietravel Airlines,VU780,1,,Landed,VN-A136,A320,passenger
2026-03-16,2026-03-16 07:40,2026-03-16 07:24,Da Nang,DAD,Vietjet Air,VJ524,1,,Landed,VN-A635,A321,passenger
2026-03-01,2026-03-01 18:05,2026-03-01 19:11,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,,Landed,VN-A601,A321,passenger
2026-03-01,2026-03-01 19:15,2026-03-01 19:07,Ho Chi Minh City,SGN,Vietjet Air,VJ152,1,,Landed,VN-A657,A321,passenger
2026-03-01,2026-03-01 18:45,2026-03-01 18:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN252,1,,Landed,VN-A872,B78X,passenger
2026-03-16,2026-03-16 11:05,2026-03-16 10:46,Da Nang,DAD,Bamboo Airways,QH104,1,,Landed,VN-A596,A20N,passenger
2026-03-01,2026-03-01 17:45,2026-03-01 17:35,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G854,1,,Landed,VN-A279,A321,passenger
2026-03-16,2026-03-16 12:20,2026-03-16 12:34,Da Nang,DAD,Sun Phuquoc Airways,9G916,1,,Landed,VN-A908,A20N,passenger
2026-03-01,2026-03-01 17:35,2026-03-01 17:32,Ho Chi Minh City,SGN,Vietnam Airlines,VN232,1,,Landed,VN-A866,B789,passenger
2026-03-16,2026-03-16 12:40,2026-03-16 13:05,Da Nang,DAD,Vietjet Air,VJ528,1,,Landed,VN-A635,A321,passenger
2026-03-01,2026-03-01 17:05,2026-03-01 17:05,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,,Landed,VN-A873,B78X,passenger
2026-03-16,2026-03-16 13:35,2026-03-16 13:37,Da Nang,DAD,Vietnam Airlines,VN166,1,,Landed,VN-A399,A321,passenger
2026-03-16,2026-03-16 14:00,2026-03-16 14:01,Da Nang,DAD,Sun Phuquoc Airways,9G922,1,,Landed,VN-A282,A21N,passenger
2026-03-01,2026-03-01 16:05,2026-03-01 16:06,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,,Landed,VN-A878,B78X,passenger
2026-03-01,2026-03-01 16:10,2026-03-01 16:02,Ho Chi Minh City,SGN,Vietnam Airlines,VN7248,1,,Landed,VN-A869,B789,passenger
2026-03-01,2026-03-01 15:25,2026-03-01 15:31,Ho Chi Minh City,SGN,Bamboo Airways,QH242,1,,Landed,ER-00005,A320,passenger
2026-03-01,2026-03-01 15:05,2026-03-01 15:27,Ho Chi Minh City,SGN,Vietnam Airlines,VN248,1,,Landed,VN-A886,A359,passenger
2026-03-01,2026-03-01 15:10,2026-03-01 15:22,Ho Chi Minh City,SGN,Vietjet Air,VJ198,1,,Landed,VN-A637,A321,passenger
2026-03-16,2026-03-16 16:45,2026-03-16 17:08,Da Nang,DAD,Vietjet Air,VJ514,1,,Landed,VN-A629,A321,passenger
2026-03-16,2026-03-16 17:30,2026-03-16 17:25,Da Nang,DAD,Vietjet Air,VJ512,1,,Landed,VN-A647,A321,passenger
2026-03-01,2026-03-01 13:25,2026-03-01 14:55,Ho Chi Minh City,SGN,Vietjet Air,VJ188,1,,Landed,LY-NVE,A320,passenger
2026-03-16,2026-03-16 18:20,2026-03-16 18:18,Da Nang,DAD,Sun Phuquoc Airways,9G932,1,,Landed,VN-A282,A21N,passenger
2026-03-01,2026-03-01 14:30,2026-03-01 14:50,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G838,1,,Landed,VN-A280,A321,passenger
2026-03-01,2026-03-01 14:20,2026-03-01 14:41,Ho Chi Minh City,SGN,Vietnam Airlines,VN7046,1,,Landed,VN-A506,A21N,passenger
2026-03-01,2026-03-01 14:05,2026-03-01 14:07,Ho Chi Minh City,SGN,Vietnam Airlines,VN212,1,,Landed,VN-A865,B789,passenger
2026-03-16,2026-03-16 19:35,2026-03-16 19:59,Da Nang,DAD,Vietjet Air,VJ516,1,,Landed,VN-A524,A21N,passenger
2026-03-01,2026-03-01 13:05,2026-03-01 13:16,Ho Chi Minh City,SGN,Vietnam Airlines,VN246,1,,Landed,VN-A896,A359,passenger
2026-03-16,2026-03-16 19:40,2026-03-16 19:36,Da Nang,DAD,Bamboo Airways,QH146,1,,Landed,VN-A227,A321,passenger
2026-03-01,2026-03-01 12:30,2026-03-01 12:15,Ho Chi Minh City,SGN,Bamboo Airways,QH224,1,,Landed,VN-A227,A321,passenger
2026-03-16,2026-03-16 19:45,2026-03-16 19:45,Da Nang,DAD,Vietravel Airlines,VU658,1,,Landed,VN-A129,A321,passenger
2026-03-01,2026-03-01 12:05,2026-03-01 11:53,Ho Chi Minh City,SGN,Vietnam Airlines,VN210,1,,Landed,VN-A603,A321,passenger
2026-03-01,2026-03-01 11:55,2026-03-01 11:46,Ho Chi Minh City,SGN,Vietnam Airlines,VN7044,1,,Landed,VN-A356,A321,passenger
2026-03-16,2026-03-16 22:15,2026-03-16 22:41,Da Nang,DAD,Vietjet Air,VJ518,1,,Landed,VN-A632,A321,passenger
2026-03-01,2026-03-01 11:05,2026-03-01 11:03,Ho Chi Minh City,SGN,Vietnam Airlines,VN244,1,,Landed,VN-A872,B78X,passenger
2026-03-16,2026-03-16 22:55,2026-03-16 22:59,Da Nang,DAD,Vietjet Air,VJ520,1,,Landed,VN-A634,A321,passenger
2025-12-24,2025-12-24 18:10,2025-12-24 18:04,Hanoi,HAN,Vietjet Air,VJ195,2,,Landed,VN-A811,A333,passenger
2026-03-01,2026-03-01 10:40,2026-03-01 10:43,Ho Chi Minh City,SGN,Vietjet Air,VJ136,1,,Landed,VN-A538,A21N,passenger
2026-03-01,2026-03-01 10:25,2026-03-01 10:29,Ho Chi Minh City,SGN,Vietjet Air,VJ184,1,,Landed,VN-A698,A321,passenger
2025-12-24,2025-12-24 17:20,2025-12-24 17:48,Hanoi,HAN,Vietjet Air,VJ153,2,,Landed,VN-A549,A21N,passenger
2026-03-01,2026-03-01 10:05,2026-03-01 10:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN208,1,,Landed,VN-A869,B789,passenger
2025-12-24,2025-12-24 17:30,2025-12-24 17:38,Hanoi,HAN,Vietjet Air,VJ175,2,,Landed,VN-A648,A321,passenger
2026-03-01,2026-03-01 09:15,2026-03-01 09:17,Ho Chi Minh City,SGN,Vietravel Airlines,VU774,1,,Landed,VN-A289,A321,passenger
2025-12-24,2025-12-24 17:10,2025-12-24 17:25,Hanoi,HAN,Vietnam Airlines,VN215,2,,Landed,VN-A869,B789,passenger
2026-03-01,2026-03-01 09:20,2026-03-01 09:10,Ho Chi Minh City,SGN,Bamboo Airways,QH204,1,,Landed,VN-A596,A20N,passenger
2026-03-01,2026-03-01 09:05,2026-03-01 09:03,Ho Chi Minh City,SGN,Vietnam Airlines,VN240,1,,Landed,VN-A893,A359,passenger
2025-12-24,2025-12-24 17:40,2025-12-24 17:22,Hanoi,HAN,Vietnam Airlines,VN249,2,,Landed,VN-A873,B78X,passenger
2026-03-01,2026-03-01 07:50,2026-03-01 08:42,Ho Chi Minh City,SGN,Vietjet Air,VJ124,1,,Landed,VN-A812,A333,passenger
2026-03-01,2026-03-01 08:40,2026-03-01 08:30,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G806,1,,Landed,VN-A280,A321,passenger
2026-03-01,2026-03-01 08:25,2026-03-01 08:12,Ho Chi Minh City,SGN,Vietjet Air,VJ126,1,,Landed,VN-A670,A321,passenger
2026-03-01,2026-03-01 08:05,2026-03-01 07:54,Ho Chi Minh City,SGN,Vietnam Airlines,VN206,1,,Landed,VN-A865,B789,passenger
2026-03-01,2026-03-01 07:55,2026-03-01 07:31,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G802,1,,Landed,VN-A281,A21N,passenger
2026-03-01,2026-03-01 07:30,2026-03-01 07:03,Ho Chi Minh City,SGN,Vietjet Air,VJ122,1,,Landed,VN-A546,A21N,passenger
2026-01-07,2026-01-08 00:10,2026-01-07 23:53,Hanoi,HAN,Vietnam Airlines,VN267,2,,Landed,VN-A608,A321,passenger
2026-03-01,2026-03-01 07:05,2026-03-01 06:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN6002,1,,Landed,VN-A363,A321,passenger
2026-03-01,2026-03-01 06:58,2026-03-01 06:33,Ho Chi Minh City,SGN,Vietnam Airlines,VN7214,1,,Landed,VN-A399,A321,passenger
2026-01-07,2026-01-07 22:40,2026-01-07 23:47,Hanoi,HAN,Vietnam Airlines,VN265,2,,Landed,VN-A873,B78X,passenger
2026-02-28,2026-03-01 02:00,2026-02-28 06:30,Ho Chi Minh City,SGN,Bamboo Airways,QH282,1,,Landed,JU-1410,A320,passenger
2026-01-07,2026-01-07 23:50,2026-01-07 23:26,Hanoi,HAN,Bamboo Airways,QH281,2,,Landed,ER-00005,A320,passenger
2026-02-28,2026-02-28 23:50,2026-02-28 01:54,Ho Chi Minh City,SGN,Vietnam Airlines,VN7294,1,,Landed,VN-A397,A321,passenger
2026-01-07,2026-01-07 22:15,2026-01-07 23:14,Hanoi,HAN,Vietjet Air,VJ155,2,,Landed,VN-A544,A321,passenger
2026-03-03,2026-03-03 01:05,2026-03-03 00:49,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G892,1,,Landed,VN-A282,A21N,passenger
2026-01-07,2026-01-07 22:25,2026-01-07 22:50,Hanoi,HAN,Vietravel Airlines,VU787,2,,Landed,VN-A289,A321,passenger
2026-01-07,2026-01-07 22:45,2026-01-07 22:33,Hanoi,HAN,Bamboo Airways,QH273,2,,Landed,VN-A227,A321,passenger
2026-03-02,2026-03-02 23:40,2026-03-02 23:35,Ho Chi Minh City,SGN,Sun Phuquoc Airways,9G882,1,,Landed,VN-A280,A321,passenger
2026-01-07,2026-01-07 22:10,2026-01-07 22:04,Hanoi,HAN,Vietnam Airlines,VN263,2,,Landed,VN-A874,B78X,passenger
2026-03-02,2026-03-02 23:20,2026-03-02 23:12,Ho Chi Minh City,SGN,Vietjet Air,VJ164,1,,Landed,VN-A812,A333,passenger
2026-03-02,2026-03-02 23:05,2026-03-02 23:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN260,1,,Landed,VN-A879,B78X,passenger
2026-03-02,2026-03-02 22:05,2026-03-02 22:27,Ho Chi Minh City,SGN,Vietnam Airlines,VN220,1,,Landed,VN-A878,B78X,passenger
2026-03-02,2026-03-02 22:25,2026-03-02 22:16,Ho Chi Minh City,SGN,Vietjet Air,VJ180,1,,Landed,VN-A816,A333,passenger
