Crawl_Date,Scheduled_Time,Actual_Time,Destination,IATA,Airline,Flight_No,Checkin_Time,Terminal,Checkin_Counter,Gate,Status,Tail_Number,Aircraft_Type,Category,Is_Fixed_Flight,Departure_Runway
2026-01-31,11:50,13:15,Singapore,SIN,Singapore Airlines,SQ171,08:50,2,"20, 22-24",4.0,Departed,9V-MBC,B38M,passenger,0,35R
2026-01-31,11:55,11:55,Seoul,ICN,T'Way Air,TW8,08:55,2,17-19,5.0,Departed,HL8581,B38M,passenger,1,35R
2026-01-31,12:00,12:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN123,10:00,1,3-16,6.0,Departed,VN-A503,A21N,passenger,0,35R
2026-01-31,12:05,12:05,Ho Chi Minh City,SGN,VietJet Air,VJ633,10:05,1,27-34,4.0,Departed,VN-A643,A321,passenger,0,35R
2026-01-31,12:10,12:10,Hanoi,HAN,Vietnam Airlines,VN166,10:10,1,3-16,7.0,Departed,VN-A334,A321,passenger,0,35R
2026-01-31,12:15,12:15,Macau,MFM,VietJet Air,VJ8890,09:15,2,52-54,3.0,Departed,VN-A637,A321,passenger,0,35R
2026-01-31,12:20,12:20,Singapore,SIN,VietJet Air,VJ973,09:20,2,48-50,1.0,Departed,VN-A648,A321,passenger,0,35R
2026-01-31,12:20,12:20,Kuala Lumpur,KUL,Air Asia,AK649,09:20,2,44-46,6.0,Departed,9M-AGV,A20N,passenger,1,35R
2026-01-31,12:20,12:20,Hanoi,HAN,VietJet Air,VJ508,10:20,1,27-34,5.0,Departed,VN-A649,A321,passenger,0,35R
2026-01-31,12:25,12:25,Hong Kong,HKG,Hong Kong Express Airways,UO563,09:25,2,9-12,4.0,Departed,B-LCH,A320,passenger,0,35R
2026-01-31,12:30,12:30,Macau,MFM,Bamboo Airways,QH9588,09:30,2,1-3,2.0,Departed,VN-A585,A321,passenger,0,35R
2026-01-31,12:40,12:40,Bangkok,DMK,Thai Air Asia,FD637,09:40,2,41-43,5.0,Departed,HS-ABU,A320,passenger,1,35R
2026-01-31,12:55,12:55,Hanoi,HAN,Vietnam Airlines,VN168,10:55,1,3-16,8.0,Departed,VN-A625,A21N,passenger,0,35R
2026-01-31,13:00,13:00,Taipei,TPE,Eva Air,BR384,10:00,2,4-8,7.0,Departed,B-16222,A321,passenger,1,35R
2026-01-31,13:10,13:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN127,11:30,1,3-16,6.0,Departed,9H-MLE,A320,passenger,0,35R
2026-01-31,13:15,13:15,Bangkok,BKK,Thai Vietjet,VZ961,10:15,2,30-32,6.0,Departed,HS-VKS,A320,passenger,0,35R
2026-01-31,13:20,13:20,Buon Ma Thuot,BMV,Vietnam Airlines,VN1911,11:20,1,3-16,7.0,Departed,VN-A390,A321,passenger,0,35R
2026-01-31,13:30,14:00,Ho Chi Minh City,SGN,VietJet Air,VJ635,12:00,1,27-34,1.0,Departed,VN-A667,A321,passenger,0,35R
2026-01-31,13:30,13:55,Can Tho,VCA,VietJet Air,VJ703,11:55,1,27-34,4.0,Departed,VN-A655,A320,passenger,0,35R
2026-01-31,13:30,14:00,Seoul,ICN,Jin Air,LJ82,10:30,2,33-36,9.0,Departed,HL7757,B738,passenger,0,35R
2026-01-31,13:45,13:45,Hanoi,HAN,Bamboo Airways,QH136,11:45,1,43-45,3.0,Departed,VN-A597,A321,passenger,0,35R
2026-01-31,13:50,14:10,Hanoi,HAN,Vietnam Airlines,VN170,12:10,1,3-16,5.0,Departed,VN-A611,A321,passenger,0,35R
2026-01-31,14:00,14:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN129,12:30,1,3-16,8.0,Departed,VN-A336,A321,passenger,0,35R
2026-01-31,14:15,14:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN6037,12:30,1,18-21,7.0,Departed,VN-A354,A321,passenger,0,Unknown
2026-01-31,14:25,14:40,Seoul,ICN,Jeju Air,7C2212,11:25,2,15-18,4.0,Departed,HL8539,B738,passenger,1,35R
2026-01-31,14:30,14:30,Manila,MNL,Philippine Airlines,PR586,11:30,2,21-25,7.0,Departed,RP-C9902,A321,passenger,0,35R
2026-01-31,14:40,14:40,Taipei,TPE,Eva Air,BR1384,11:40,2,9-13,5.0,Departed,B-16215,A321,passenger,1,35R
2026-01-31,14:40,14:40,Hanoi,HAN,Vietnam Airlines,VN7164,12:40,1,3-16,6.0,Departed,VN-A512,A21N,passenger,0,35R
2026-01-31,14:45,14:45,Phu Quoc Island,PQC,Vietnam Airlines,VN9825,12:45,1,3-16,,Departed,VN-A622,A21N,passenger,1,35R
2026-01-31,15:00,15:00,Singapore,SIN,VietJet Air,VJ889,00:00,0,,,,,,general aviation,0,
2026-01-31,15:00,15:25,Ho Chi Minh City,SGN,VietJet Air,VJ631,13:25,0,27-34,5.0,,,,general aviation,0,
2026-01-31,15:10,15:10,Seoul,ICN,VietJet Air,VJ874,12:10,2,38-40,1.0,Departed,VN-A578,A21N,passenger,0,35R
2026-01-31,15:25,15:25,Hanoi,HAN,VietJet Air,VJ514,13:25,1,27-34,4.0,Departed,VN-A634,A321,passenger,0,35R
2026-01-31,15:25,15:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN133,13:50,1,3-16,6.0,Departed,VN-A393,A321,passenger,0,35R
2026-01-31,15:35,16:15,Ho Chi Minh City,SGN,Vietnam Airlines,VN7137,14:15,1,3-16,8.0,Departed,VN-A331,A321,passenger,0,35R
2026-01-31,15:35,15:35,Nha Trang,CXR,VietJet Air,VJ581,13:35,1,27-34,7.0,Departed,VN-A693,A21N,passenger,0,35R
2026-01-31,15:45,15:55,Kuala Lumpur,KUL,Air Asia,AK641,12:45,2,41-43,7.0,Departed,9M-AJK,A320,passenger,1,35R
2026-01-31,15:45,15:45,Seoul,ICN,Korean Air,KE458,12:45,2,44-51,6.0,Departed,HL8025,A333,passenger,1,35R
2026-01-31,15:50,15:50,Phu Quoc Island,PQC,VietJet Air,VJ1719,13:50,1,27-34,1.0,Departed,VN-A677,A321,passenger,0,35R
2026-01-31,16:10,16:35,Hanoi,HAN,VietJet Air,VJ512,14:35,1,27-34,6.0,Departed,VN-A649,A321,passenger,0,35R
2026-01-31,16:25,16:25,Siem Reap,SAI,Air Cambodia,K6841,13:25,2,30-33,4.0,Departed,ER-00011,A320,passenger,0,35R
2026-01-31,16:30,16:50,Singapore,SIN,Singapore Airlines,SQ173,13:30,2,4-8,5.0,Departed,9V-MBM,B38M,passenger,1,35R
2026-01-31,16:35,16:35,Hanoi,HAN,Vietnam Airlines,VN172,14:35,0,3-16,,,,,general aviation,0,
2026-01-31,16:55,16:55,Hong Kong,HKG,Hong Kong Airlines,HX549,13:55,0,15-19,6.0,Departed,B-LPW,A321,general aviation,1,35R
2026-01-31,17:05,17:05,Bangkok,BKK,VietJet Air,VJ1963,14:05,2,34-36,8.0,Departed,VN-A516,A21N,passenger,0,35R
2026-01-31,17:05,17:05,Hanoi,HAN,Vietnam Airlines,VN174,15:05,1,3-16,7.0,Departed,VN-A339,A321,passenger,0,35R
2026-01-31,17:15,17:15,Ho Chi Minh City,SGN,Vietnam Airlines,VN135,15:10,1,3-16,9.0,Departed,VN-A324,A321,passenger,0,35R
2026-01-31,17:15,17:15,Ho Chi Minh City,SGN,VietJet Air,VJ639,15:15,1,27-34,5.0,Departed,VN-A643,A321,passenger,0,35R
2026-01-31,17:30,18:35,Haiphong,HPH,VietJet Air,VJ722,16:35,1,27-34,5.0,Departed,VN-A655,A320,passenger,0,35R
2026-01-31,17:30,17:30,Nha Trang,CXR,Vietnam Airlines,VN1941,15:30,1,3-16,4.0,Departed,VN-A390,A321,passenger,0,35R
2026-01-31,17:35,18:00,Singapore,SIN,Scoot,TR315,14:35,2,22-25,4.0,Departed,9V-NCK,A21N,passenger,0,35R
2026-01-31,17:55,17:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN7141,15:55,1,3-16,8.0,Departed,VN-A325,A321,passenger,0,35R
2026-01-31,18:10,18:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN137,16:40,1,3-16,8.0,Departed,VN-A606,A321,passenger,0,35R
2026-01-31,18:15,18:40,Hanoi,HAN,Vietnam Airlines,VN180,16:40,1,3-16,7.0,Departed,VN-A515,A20N,passenger,0,35R
2026-01-31,18:15,18:40,Hanoi,HAN,VietJet Air,VJ516,16:40,1,27-34,6.0,Departed,VN-A699,A320,passenger,0,35R
2026-01-31,18:20,18:20,Hanoi,HAN,Bamboo Airways,QH148,16:20,1,43-45,4.0,Departed,VN-A227,A321,passenger,0,35R
2026-01-31,18:30,18:30,Hong Kong,HKG,Hong Kong Express Airways,UO559,15:30,2,37-40,6.0,Departed,B-LEI,A321,passenger,1,35R
2026-01-31,18:40,18:40,Ho Chi Minh City,SGN,Bamboo Airways,QH171,16:40,1,43-45,3.0,Departed,VN-A585,A321,passenger,0,35R
2026-01-31,18:45,18:45,Macau,MFM,VietJet Air,VJ8892,15:45,2,49-51,7.0,Departed,VN-A637,A321,passenger,0,35R
2026-01-31,18:50,19:15,Bangkok,DMK,Thai Air Asia,FD639,15:50,2,44-46,7.0,Departed,HS-ABV,A320,passenger,1,35R
2026-01-31,18:55,19:10,Hanoi,HAN,Vietravel Airlines,VU658,17:10,1,,8.0,Departed,VN-A289,A321,passenger,0,35R
2026-01-31,19:10,19:30,Hanoi,HAN,Vietnam Airlines,VN188,17:30,1,3-16,7.0,Departed,VN-A514,A20N,passenger,0,35R
2026-01-31,19:15,19:40,Kaohsiung,KHH,Tigerair Taiwan,IT586,16:15,2,9-12,4.0,Departed,B-50025,A20N,passenger,0,35R
2026-01-31,19:30,19:30,Ho Chi Minh City,SGN,VietJet Air,VJ641,17:30,1,27-34,1.0,Departed,VN-A667,A321,passenger,0,35R
2026-01-31,19:40,19:40,Ho Chi Minh City,SGN,Bamboo Airways,QH173,17:40,1,43-45,5.0,Departed,ER-00005,A320,passenger,0,35R
2026-01-31,20:00,20:00,Yangon,RGN,Myanmar Airways International,8M455,17:00,2,5-8,5.0,Departed,XY-ALY,A319,passenger,1,35R
2026-01-31,20:00,20:00,Taipei,TPE,Tigerair Taiwan,IT552,17:00,2,16-19,6.0,Departed,B-50008,A320,passenger,1,35R
2026-01-31,20:15,21:45,Ho Chi Minh City,SGN,VietJet Air,VJ649,19:45,1,27-34,7.0,Departed,VN-A632,A321,passenger,0,35R
2026-01-31,20:20,20:20,Hanoi,HAN,Vietnam Airlines,VN6070,18:20,1,18-20,6.0,Departed,VN-A363,A321,passenger,0,Unknown
2026-01-31,20:40,21:00,Seoul,ICN,Eastar Jet,ZE598,17:40,2,30-33,7.0,Departed,HL8543,B38M,passenger,1,35R
2026-01-31,20:50,20:50,Ho Chi Minh City,SGN,Vietnam Airlines,VN143,18:50,1,3-16,8.0,Departed,VN-A507,A21N,passenger,0,35R
2026-01-31,20:55,21:20,Hanoi,HAN,VietJet Air,VJ518,19:20,1,27-34,4.0,Departed,VN-A657,A321,passenger,0,35R
2026-01-31,21:00,22:50,Ho Chi Minh City,SGN,VietJet Air,VJ645,20:50,1,27-34,6.0,Departed,VN-A655,A320,passenger,0,35R
2026-01-31,21:15,21:30,Ho Chi Minh City,SGN,Vietravel Airlines,VU685,19:30,1,21-24,6.0,Departed,9H-MLW,A320,passenger,0,35R
2026-01-31,21:50,21:50,Hanoi,HAN,VietJet Air,VJ520,19:50,1,27-34,1.0,Departed,VN-A677,A321,passenger,0,35R
2026-01-31,22:10,22:10,Manila,MNL,VietJet Air,VJ8020,19:10,2,20-22,8.0,Departed,VN-A647,A321,passenger,0,35R
2026-01-31,22:30,22:30,Manila,MNL,Cebu Pacific,5J5757,19:30,2,34-38,3.0,Departed,RP-C4121,A21N,passenger,1,35R
2026-01-31,22:30,23:20,Ho Chi Minh City,SGN,VietJet Air,VJ647,21:20,1,27-34,5.0,Departed,LY-MLN,A320,passenger,0,35R
2026-01-31,22:40,22:40,Hanoi,HAN,VietJet Air,VJ522,20:40,1,27-34,,Departed,VN-A645,A321,passenger,0,35R
2026-01-31,22:45,22:45,Seoul,ICN,Air Premia,YP622,19:45,2,39-45,5.0,Departed,HL8388,B789,passenger,0,35R
2026-01-31,23:00,23:00,Seoul,ICN,Asiana Airlines,OZ756,20:00,2,2-8,7.0,Departed,HL7754,A333,passenger,1,35R
2026-01-31,23:10,23:10,Hanoi,HAN,Vietnam Airlines,VN7192,21:10,1,3-16,7.0,Departed,VN-A611,A321,passenger,0,35R
2026-01-31,23:15,00:55,Ho Chi Minh City,SGN,VietJet Air,VJ643,22:55,1,27-34,5.0,On Time,VN-A675,A320,passenger,0,35R
2026-01-31,23:20,23:50,Seoul,ICN,Korean Air,KE460,20:20,2,46-53,6.0,Last Call,HL8002,A333,passenger,1,
2026-01-31,23:30,23:30,Seoul,ICN,Vietnam Airlines,VN430,20:30,2,24-27,2.0,Departed,VN-A625,A21N,passenger,1,35R
2026-01-31,23:35,23:50,Seoul,ICN,T'Way Air,TW12,20:35,2,"28, 30-31, 33",9.0,Gate Closed,HL8326,B738,passenger,1,35R
2026-01-31,23:40,23:40,Seoul,ICN,VietJet Air,VJ878,20:40,2,9-11,10.0,Last Call,VN-A516,A21N,passenger,1,35R
2026-01-31,23:55,23:55,Macau,MFM,Air Macau,NX975,20:55,0,54,1.0,Gate Closed,B-MCC,A321,general aviation,1,35R
2026-02-01,00:30,00:30,Tokyo,NRT,Vietnam Airlines,VN318,20:30,2,20-23,3.0,Departed,VN-A606,A321,passenger,0,35R
2026-02-01,00:30,00:30,Macau,MFM,Air Macau,NX977,21:30,0,53,5.0,Departed,B-MCI,A320,general aviation,1,35R
2026-02-01,00:30,00:30,Busan,PUS,VietJet Air,VJ988,20:40,2,12-13,8.0,Departed,VN-A667,A321,passenger,0,35R
2026-02-01,00:40,01:10,Busan,PUS,Jin Air,LJ184,21:40,2,36-39,6.0,Departed,HL7560,B738,passenger,0,35R
2026-02-01,00:40,01:30,Seoul,ICN,Air Seoul,RS512,21:40,2,14-17,3.0,Departed,HL8073,A321,passenger,1,35R
2026-02-01,00:45,00:45,Busan,PUS,Air Busan,BX774,21:45,0,2-5,7.0,Departed,HL8328,A320,general aviation,1,35R
2026-02-01,01:00,01:00,Daegu,TAE,T'Way Air,TW30,22:00,2,28-31,9.0,Departed,HL8327,B738,passenger,0,35R
2026-02-01,01:05,01:45,Cheongju,CJJ,T'Way Air,TW26,20:35,2,32-33,10.0,Departed,HL8579,B38M,passenger,1,35R
2026-02-01,01:05,01:35,Busan,PUS,Jin Air,LJ112,22:05,2,40-43,8.0,Departed,HL8016,B738,passenger,1,35R
2026-02-01,01:05,01:35,Osaka,KIX,Vietnam Airlines,VN336,22:05,2,23-25,1.0,Departed,VN-A336,A321,passenger,1,35R
2026-02-01,01:20,01:50,Seoul,ICN,Eastar Jet,ZE594,22:20,2,49-52,4.0,Departed,HL8717,B38M,passenger,1,35R
2026-02-01,01:30,02:10,Seoul,ICN,Jeju Air,7C2218,22:13,2,44-47,2.0,Departed,HL8593,B38M,passenger,1,35R
2026-02-01,01:30,02:30,Seoul,ICN,T'Way Air,TW14,21:15,2,34-35,3.0,Departed,HL8070,B738,passenger,1,35R
2026-02-01,02:00,02:30,Busan,PUS,Air Busan,BX7325,22:10,0,6-7,7.0,Departed,HL8256,A321,general aviation,1,35R
2026-02-01,02:00,02:40,Cheongju,CJJ,Aero-K Airlines,RF532,23:00,2,8-11,6.0,Departed,HL8743,A320,passenger,1,35R
2026-02-01,03:00,03:00,Busan,PUS,Korean Air,KE2094,00:00,2,15-22,5.0,Departed,HL7710,A333,passenger,1,35R
2026-02-01,05:45,05:45,Hanoi,HAN,VietJet Air,VJ502,03:45,1,27-34,5.0,Departed,VN-A647,A321,passenger,0,35R
2026-02-01,06:00,06:00,Haiphong,HPH,Vietnam Airlines,VN1670,04:00,1,3-16,4.0,Departed,VN-A605,A321,passenger,0,35R
2026-02-01,06:00,06:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN101,04:00,1,3-16,8.0,Departed,VN-A390,A321,passenger,0,35R
2026-02-01,06:05,06:05,Ho Chi Minh City,SGN,VietJet Air,VJ623,04:05,1,27-34,6.0,Departed,VN-A636,A321,passenger,0,35R
2026-02-01,06:20,09:30,Hanoi,HAN,VietJet Air,VJ524,07:30,1,27-34,2.0,Departed,VN-A637,A321,passenger,0,35R
2026-02-01,06:45,06:45,Hanoi,HAN,Vietnam Airlines,VN156,04:45,1,3-16,9.0,Departed,VN-A505,A21N,passenger,0,35R
2026-02-01,06:55,07:00,Ho Chi Minh City,SGN,VietJet Air,VJ621,05:00,1,27-34,7.0,Departed,VN-A578,A21N,passenger,0,35R
2026-02-01,07:05,07:05,Ho Chi Minh City,SGN,VietJet Air,VJ1629,05:05,1,27-34,6.0,Departed,VN-A639,A321,passenger,0,35R
2026-02-01,07:55,07:55,Hanoi,HAN,VietJet Air,VJ504,05:55,1,27-34,1.0,Departed,VN-A672,A320,passenger,0,35R
2026-02-01,08:05,08:05,Hanoi,HAN,Vietnam Airlines,VN158,06:05,1,3-16,5.0,Departed,VN-A398,A321,passenger,0,35R
2026-02-01,08:10,09:10,Ho Chi Minh City,SGN,Vietnam Airlines,VN107,07:10,1,3-16,7.0,Departed,VN-A613,A321,passenger,0,35R
2026-02-01,08:10,08:10,Ho Chi Minh City,SGN,Bamboo Airways,QH151,06:10,1,43-45,4.0,Departed,JU-1410,A320,passenger,0,35R
2026-02-01,08:25,08:25,Phu Quoc Island,PQC,VietJet Air,VJ719,06:25,1,27-34,6.0,Departed,VN-A642,A321,passenger,0,35R
2026-02-01,09:00,09:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN109,07:00,1,3-16,5.0,Departed,VN-A393,A321,passenger,0,35R
2026-02-01,09:40,09:40,Bangkok,DMK,Thai Air Asia,FD635,06:40,2,22-24,5.0,Departed,HS-EAB,A21N,passenger,1,35R
2026-02-01,09:50,09:50,Hanoi,HAN,Vietnam Airlines,VN164,07:50,1,3-16,7.0,Departed,VN-A508,A21N,passenger,0,35R
2026-02-01,09:50,09:50,Da Lat,DLI,Vietnam Airlines,VN1955,07:50,1,3-16,8.0,Departed,VN-A605,A321,passenger,0,35R
2026-02-01,10:05,10:05,Ho Chi Minh City,SGN,Vietnam Airlines,VN113,08:05,1,3-16,6.0,Departed,VN-A602,A321,passenger,0,35R
2026-02-01,10:05,10:05,Hong Kong,HKG,Hong Kong Express Airways,UO553,07:05,2,10-13,4.0,Departed,B-LCI,A320,passenger,1,35R
2026-02-01,10:10,10:10,Ho Chi Minh City,SGN,VietJet Air,VJ625,08:10,1,27-34,4.0,Departed,VN-A673,A321,passenger,0,35R
2026-02-01,10:15,10:15,Hanoi,HAN,Vietnam Airlines,VN6080,08:25,1,18-21,5.0,Departed,VN-A363,A321,passenger,1,Unknown
2026-02-01,10:20,10:20,Kuala Lumpur,KUL,VietJet Air,VJ827,07:20,2,40-42,9.0,Departed,VN-A697,A21N,passenger,0,35R
2026-02-01,10:40,10:40,Bangkok,BKK,Thai Vietjet,VZ965,07:40,2,52-54,6.0,Departed,HS-VKS,A320,passenger,0,35R
2026-02-01,11:05,11:05,Ho Chi Minh City,SGN,Vietravel Airlines,VU673,09:05,1,21-24,7.0,Departed,9H-MLW,A320,passenger,0,35R
2026-02-01,11:05,11:05,Ho Chi Minh City,SGN,Vietnam Airlines,VN119,09:05,1,3-16,8.0,Departed,VN-A603,A321,passenger,0,35R
2026-02-01,11:20,11:20,Kuala Lumpur,KUL,Air Asia,AK643,08:20,2,18-20,5.0,Departed,9M-AGI,A20N,passenger,1,35R
2026-02-01,11:55,11:55,Seoul,ICN,T'Way Air,TW8,08:55,2,14-17,4.0,Departed,HL8513,B38M,passenger,1,35R
2026-02-01,12:00,12:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN123,10:00,1,3-16,8.0,Departed,VN-A331,A321,passenger,0,35R
2026-02-01,12:05,12:05,Ho Chi Minh City,SGN,VietJet Air,VJ633,10:05,1,27-34,5.0,Departed,VN-A649,A321,passenger,0,35R
2026-02-01,12:05,12:20,Singapore,SIN,VietJet Air,VJ973,09:05,2,32-35,8.0,Departed,VN-A516,A21N,passenger,0,35R
2026-02-01,12:10,12:20,Hanoi,HAN,Vietnam Airlines,VN166,10:20,1,3-16,7.0,Departed,VN-A332,A321,passenger,0,35R
2026-02-01,12:15,12:25,Macau,MFM,VietJet Air,VJ8890,09:15,2,36-38,10.0,Departed,VN-A667,A321,passenger,0,35R
2026-02-01,12:20,12:20,Kuala Lumpur,KUL,Air Asia,AK649,09:20,2,23-25,1.0,Departed,9M-AJT,A320,passenger,1,35R
2026-02-01,12:20,12:20,Hanoi,HAN,VietJet Air,VJ508,10:20,1,27-34,4.0,Departed,VN-A641,A321,passenger,0,35R
2026-02-01,12:25,12:25,Hong Kong,HKG,Hong Kong Express Airways,UO563,09:25,2,10-13,6.0,Departed,B-LEL,A321,passenger,0,35R
2026-02-01,12:30,12:30,Macau,MFM,Bamboo Airways,QH9588,09:30,2,28-30,2.0,Departed,VN-A585,A321,passenger,0,35R
2026-02-01,12:40,13:00,Bangkok,DMK,Thai Air Asia,FD637,09:40,2,1-3,9.0,Departed,HS-BBB,A320,passenger,1,35R
2026-02-01,13:00,13:00,Taipei,TPE,Eva Air,BR384,10:00,2,4-8,5.0,Departed,B-16227,A321,passenger,1,35R
2026-02-01,13:00,13:00,Can Tho,VCA,VietJet Air,VJ703,11:00,1,27-34,2.0,Departed,VN-A544,A321,passenger,0,35R
2026-02-01,13:05,13:05,Ho Chi Minh City,SGN,Vietnam Airlines,VN127,11:05,1,3-16,6.0,Departed,VN-A614,A321,passenger,0,35R
2026-02-01,13:05,13:05,Kuala Lumpur,KUL,Batik Air Malaysia,OD503,10:05,2,40-43,3.0,Departed,9M-LRV,B38M,passenger,0,Unknown
2026-02-01,13:15,13:15,Bangkok,BKK,Thai Vietjet,VZ961,10:15,2,48-50,8.0,Departed,HS-VKM,A321,passenger,0,35R
2026-02-01,13:15,13:15,Hanoi,HAN,Vietnam Airlines,VN168,11:15,1,3-16,8.0,Departed,VN-A399,A321,passenger,0,35R
2026-02-01,13:20,13:30,Can Tho,VCA,Vietnam Airlines,VN1441,11:30,1,3-16,5.0,Departed,VN-A605,A321,passenger,0,35R
2026-02-01,13:30,14:00,Seoul,ICN,Jin Air,LJ82,10:30,2,51-54,6.0,Departed,HL8012,B738,passenger,0,35R
2026-02-01,13:50,13:50,Hong Kong,HKG,Hong Kong Express Airways,UO507,10:50,2,44-47,3.0,Departed,B-LCH,A320,passenger,1,35R
2026-02-01,13:50,13:50,Singapore,SIN,Singapore Airlines,SQ171,10:50,2,18-22,4.0,Departed,9V-MBQ,B38M,passenger,0,35R
2026-02-01,13:50,13:50,Hanoi,HAN,Vietnam Airlines,VN170,11:50,1,3-16,8.0,Departed,VN-A612,A321,passenger,0,35R
2026-02-01,14:00,14:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN129,12:45,1,3-16,9.0,Departed,VN-A336,A321,passenger,0,35R
2026-02-01,14:00,14:00,Ho Chi Minh City,SGN,VietJet Air,VJ635,12:00,1,27-34,4.0,Departed,VN-A644,A321,passenger,0,35R
2026-02-01,14:15,14:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN6037,12:25,1,18-21,5.0,Departed,VN-A359,A321,passenger,0,Unknown
2026-02-01,14:25,14:45,Seoul,ICN,Jeju Air,7C2212,11:25,2,14-17,4.0,Departed,HL8087,B738,passenger,1,35R
2026-02-01,14:25,14:25,Taichung,RMQ,Bamboo Airways,QH9516,11:25,2,28-30,1.0,Departed,VN-A597,A321,passenger,0,35R
2026-02-01,14:30,14:30,Manila,MNL,Philippine Airlines,PR586,11:30,2,31-35,10.0,Departed,RP-C9928,A321,passenger,0,35R
2026-02-01,14:40,14:40,Taipei,TPE,Eva Air,BR1384,11:40,2,9-13,5.0,Departed,B-16223,A321,passenger,1,35R
2026-02-01,14:40,14:40,Kuala Lumpur,KUL,Malaysia Airlines,MH749,11:40,2,36-39,7.0,Departed,9M-MXX,B738,passenger,1,35R
2026-02-01,14:40,15:25,Hanoi,HAN,Vietnam Airlines,VN7164,13:25,1,3-16,4.0,Departed,VN-A608,A321,passenger,0,35R
2026-02-01,15:00,15:00,Hanoi,HAN,Vietnam Airlines,VN7186,13:00,1,3-16,7.0,Departed,VN-A625,A21N,passenger,0,35R
2026-02-01,15:00,15:00,Hanoi,HAN,Vietnam Airlines,VN172,13:00,1,3-16,6.0,Departed,VN-A611,A321,passenger,0,35R
2026-02-01,15:10,16:15,Seoul,ICN,VietJet Air,VJ874,12:10,2,41-43,8.0,Departed,VN-A670,A321,passenger,0,35R
2026-02-01,15:15,15:15,Bangkok,BKK,Vietnam Airlines,VN627,12:15,2,22-25,2.0,Departed,VN-A606,A321,passenger,1,35R
2026-02-01,15:20,15:20,Ho Chi Minh City,SGN,Bamboo Airways,QH171,13:20,1,43-45,8.0,Departed,VN-A596,A20N,passenger,0,35R
2026-02-01,15:25,15:25,Hanoi,HAN,VietJet Air,VJ514,13:25,1,27-34,5.0,Departed,VN-A651,A321,passenger,0,35R
2026-02-01,15:25,15:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN133,13:25,1,3-16,9.0,Departed,VN-A324,A321,passenger,0,35R
2026-02-01,15:45,15:45,Kuala Lumpur,KUL,Air Asia,AK641,12:45,2,19-21,5.0,Departed,9M-AJK,A320,passenger,1,35R
2026-02-01,15:45,15:45,Seoul,ICN,Korean Air,KE458,12:45,2,46-51,6.0,Departed,HL8026,A333,passenger,1,35R
2026-02-01,15:50,15:50,Phu Quoc Island,PQC,VietJet Air,VJ1719,13:50,1,27-34,7.0,Departed,VN-A649,A321,passenger,0,35R
2026-02-01,16:10,16:10,Hanoi,HAN,VietJet Air,VJ512,14:10,1,27-34,6.0,Departed,VN-A632,A321,passenger,0,35R
2026-02-01,16:15,17:15,Ho Chi Minh City,SGN,VietJet Air,VJ631,15:15,1,27-34,2.0,Departed,VN-A655,A320,passenger,0,35R
2026-02-01,16:25,16:25,Siem Reap,SAI,Air Cambodia,K6841,13:25,2,15-18,4.0,Departed,ER-00011,A320,passenger,0,35R
2026-02-01,16:30,16:50,Singapore,SIN,Singapore Airlines,SQ173,13:30,2,4-8,6.0,Departed,9V-MBH,B38M,passenger,1,35R
2026-02-01,16:55,16:55,Hong Kong,HKG,Hong Kong Airlines,HX549,13:55,0,35-39,7.0,Departed,B-LPT,A320,general aviation,1,35R
2026-02-01,17:10,17:10,Haiphong,HPH,VietJet Air,VJ722,15:10,1,27-34,5.0,Departed,VN-A544,A321,passenger,0,35R
2026-02-01,17:10,17:10,Hanoi,HAN,Vietnam Airlines,VN174,15:10,1,3-16,7.0,Departed,VN-A507,A21N,passenger,0,35R
2026-02-01,17:15,17:15,Ho Chi Minh City,SGN,Vietnam Airlines,VN135,15:10,1,3-16,8.0,Departed,VN-A601,A321,passenger,0,35R
2026-02-01,17:15,17:15,Ho Chi Minh City,SGN,VietJet Air,VJ639,15:15,1,27-34,4.0,Departed,VN-A538,A21N,passenger,0,35R
2026-02-01,17:30,17:45,Nha Trang,CXR,Vietnam Airlines,VN1941,15:45,1,3-16,6.0,Departed,VN-A605,A321,passenger,0,35R
2026-02-01,17:35,17:35,Da Lat,DLI,VietJet Air,VJ729,15:35,1,27-34,1.0,Departed,VN-A697,A21N,passenger,0,35R
2026-02-01,17:35,17:35,Taipei,TPE,China Airlines,CI790,14:35,2,30-34,5.0,Departed,B-18120,A21N,passenger,1,35R
2026-02-01,17:35,18:40,Singapore,SIN,Scoot,TR315,14:19,2,22-25,3.0,Departed,9V-NCI,A21N,passenger,0,35R
