Crawl_Date,Scheduled_Time,Actual_Time,Destination,IATA,Airline,Flight_No,Terminal,Departure_Runway,Status,Scheduled_Tail,Aircraft_Type,Is_Fixed_Flight,Category
2026-02-05,14:35,14:46,Buon Ma Thuot,BMV,VietJet Air,VJ1491,1,11R,Departed,VN-A522,A321,0,passenger
2026-02-05,14:00,14:37,Ho Chi Minh City,SGN,Vietnam Airlines,VN253,1,11R,Departed,VN-A891,A359,0,passenger
2026-02-05,14:15,14:34,Dien Bien Phu,DIN,Vietnam Airlines,VN1804,1,11R,Departed,VN-A604,A321,0,passenger
2026-02-05,16:14,14:26,Phu Quoc,PQC,Vietnam Airlines,VN9490,1,11R,Departed,VN-A618,A21N,0,passenger
2026-02-05,14:10,14:19,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1219,1,11R,Departed,VN-A281,A21N,0,passenger
2026-02-05,12:00,14:16,Ho Chi Minh City,SGN,Vietnam Airlines,VN251,1,11R,Departed,VN-A899,A359,0,passenger
2026-02-05,14:05,14:13,Kolkata,CCU,IndiGo,6E1632,2,11R,Departed,VT-IXH,A20N,0,passenger
2026-02-05,13:45,14:10,Guangzhou,CAN,Shenzhen Airlines,ZH122,2,11R,Departed,B-5607,B738,1,passenger
2026-02-05,13:45,14:08,Nha Trang,CXR,Vietnam Airlines,VN1559,1,11R,Departed,VN-A625,A21N,0,passenger
2026-02-05,13:30,14:04,Seoul,ICN,Asiana Airlines,OZ730,2,11R,Departed,HL7775,B772,0,passenger
2026-02-05,13:30,14:01,Kuala Lumpur,KUL,Batik Air,OD572,2,11R,Departed,9M-LRQ,B38M,1,passenger
2026-02-05,13:35,13:56,Da Nang,DAD,VietJet Air,VJ513,1,11R,Departed,VN-A637,A321,1,passenger
2026-02-05,13:15,13:52,Ho Chi Minh City,SGN,Bamboo Airways,QH251,1,11R,Departed,JU-1410,A320,0,passenger
2026-02-05,13:20,13:49,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1215,1,11R,Departed,VN-A284,A21N,1,passenger
2026-02-05,13:00,13:47,Kuala Lumpur,KUL,Malaysia Airlines,MH753,2,11R,Departed,9M-MXQ,B738,1,passenger
2026-02-05,13:30,13:44,Taichung,RMQ,VietJet Air,VJ948,2,11R,Departed,VN-A537,A21N,1,passenger
2026-02-05,13:20,13:41,Beijing,PEK,Air China,CA742,2,11R,Departed,B-326D,A21N,0,passenger
2026-02-05,13:00,13:38,Nha Trang,CXR,VietJet Air,VJ781,1,11R,Departed,VN-A580,A21N,0,passenger
2026-02-05,13:00,13:36,Ho Chi Minh City,SGN,Vietnam Airlines,VN213,1,11R,Departed,VN-A862,B789,0,passenger
2026-02-05,13:00,13:32,Da Nang,DAD,Vietnam Airlines,VN171,1,11R,Departed,VN-A609,A321,0,passenger
2026-02-05,,13:30,,,China Airlines,CI6856,,11R,Departed,B-18725,B744,0,cargo
2026-02-05,12:25,13:27,Phu Quoc,PQC,VietJet Air,VJ441,1,11R,Departed,VN-A662,A320,1,passenger
2026-02-05,12:55,13:24,Nha Trang,CXR,Bamboo Airways,QH1415,1,11R,Departed,VN-A597,A321,0,passenger
2026-02-05,12:35,13:22,Da Nang,DAD,Vietnam Airlines,VN7165,1,11R,Departed,VN-A622,A21N,0,passenger
2026-02-05,12:25,13:19,Shanghai,PVG,Air China,CA704,2,11R,Departed,B-8595,A321,1,passenger
2026-02-05,12:35,13:13,Taipei,TPE,EVA Air,BR398,2,11R,Departed,B-16726,B77W,1,passenger
2026-02-05,12:55,13:09,Luang Prabang,LPQ,Vietnam Airlines,VN931,2,11R,Departed,VN-A334,A321,1,passenger
2026-02-05,12:40,13:06,Bangkok,BKK,Vietnam Airlines,VN615,2,11R,Departed,VN-A395,A321,1,passenger
2026-02-05,12:45,13:04,Da Lat,DLI,Bamboo Airways,QH1425,1,11R,Departed,VN-A596,A20N,0,passenger
2026-02-05,12:45,13:01,Singapore,SIN,Singapore Airlines,SQ191,2,11R,Departed,9V-SHM,A359,0,passenger
2026-02-05,12:45,12:59,Guangzhou,CAN,Vietnam Airlines,VN506,2,11R,Departed,VN-A399,A321,0,passenger
2026-02-05,12:20,12:56,Seoul,ICN,Korean Air,KE442,2,11R,Departed,HL8589,A21N,0,passenger
2026-02-05,12:30,12:53,Phu Quoc,PQC,Vietnam Airlines,VN6401,1,11R,Departed,VN-A363,A321,0,passenger
2026-02-05,12:25,12:49,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G837,1,11R,Departed,VN-A280,A321,0,passenger
2026-02-05,11:40,12:46,Ho Chi Minh City,SGN,VietJet Air,VJ137,1,11R,Departed,VN-A550,A21N,0,passenger
2026-02-05,12:20,12:43,Bangkok,DMK,AirAsia,FD641,2,11R,Departed,HS-BBD,A320,1,passenger
2026-02-05,12:00,12:40,Tuy Hoa,TBB,Vietnam Airlines,VN1651,1,11R,Departed,VN-A610,A321,0,passenger
2026-02-05,12:15,12:38,Bangkok,BKK,VietJet Air,VJ901,2,11R,Departed,VN-A535,A321,1,passenger
2026-02-05,11:45,12:34,Da Nang,DAD,Vietnam Airlines,VN169,1,11R,Departed,VN-A325,A321,1,passenger
2026-02-05,11:00,12:27,Ho Chi Minh City,SGN,Vietnam Airlines,VN211,1,11R,Departed,VN-A896,A359,0,passenger
2026-02-05,11:05,12:24,Hong Kong,HKG,Cathay Pacific,CX740,0,11R,Departed,B-HNU,B773,1,general aviation
2026-02-05,12:00,12:17,Da Lat,DLI,Vietnam Airlines,VN1575,1,11R,Departed,VN-A515,A20N,0,passenger
2026-02-05,11:35,12:13,Taipei,TPE,China Airlines,CI792,2,11R,Departed,B-18317,A333,0,passenger
2026-02-05,11:45,12:07,Guangzhou,CAN,China Southern Airlines,CZ3050,2,11R,Departed,B-6583,A320,0,passenger
2026-02-05,11:45,12:01,Kaohsiung,KHH,VietJet Air,VJ946,2,11R,Departed,VN-A547,A21N,1,passenger
2026-02-05,11:25,11:53,Da Lat,DLI,VietJet Air,VJ407,1,29L,Departed,VN-A645,A321,0,passenger
2026-02-05,13:32,11:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN7043,1,11R,Departed,VN-A613,A321,0,passenger
2026-02-05,11:20,11:38,Qui Nhon,UIH,Vietnam Airlines,VN1623,1,11R,Departed,VN-A616,A21N,0,passenger
2026-02-05,11:10,11:34,Ho Chi Minh City,SGN,VietJet Air,VJ135,1,11R,Departed,VN-A533,A21N,0,passenger
2026-02-05,10:00,11:28,Ho Chi Minh City,SGN,Vietnam Airlines,VN247,1,11R,Departed,VN-A879,B78X,0,passenger
2026-02-05,11:15,11:25,Can Tho,VCA,Vietnam Airlines,VN1203,1,11R,Departed,VN-A612,A321,0,passenger
2026-02-05,10:30,11:19,Da Nang,DAD,VietJet Air,VJ507,1,11R,Departed,VN-A657,A321,0,passenger
2026-02-05,10:55,11:16,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1209,1,11R,Departed,VN-A286,A21N,0,passenger
2026-02-05,10:55,11:11,Da Nang,DAD,Vietnam Airlines,VN167,1,11R,Departed,VN-A326,A321,0,passenger
2026-02-05,10:45,11:07,Da Lat,DLI,VietJet Air,VJ403,1,29L,Departed,VN-A655,A320,1,passenger
2026-02-05,10:35,11:05,Bangkok,BKK,Thai Airways,TG561,2,11R,Departed,HS-TXQ,A320,1,passenger
2026-02-05,10:30,10:58,Hong Kong,HKG,Vietnam Airlines,VN592,2,11R,Departed,VN-A332,A321,0,passenger
2026-02-05,10:00,10:54,Denpasar,DPS,VietJet Air,VJ997,2,11R,Departed,VN-A693,A21N,1,passenger
2026-02-05,,10:51,Doha,DOH,Qatar Airways,QR8955,0,11R,Departed,A7-BFF,B77L,0,cargo
2026-02-05,10:10,10:45,Hue,HUI,VietJet Air,VJ567,1,11R,Departed,VN-A648,A321,0,passenger
2026-02-05,10:40,10:43,Seoul,ICN,Vietnam Airlines,VN414,2,11R,Departed,VN-A895,A359,1,passenger
2026-02-05,10:05,10:33,Ho Chi Minh City,SGN,VietJet Air,VJ149,1,11R,Departed,LY-NVG,A320,1,passenger
2026-02-05,10:10,10:26,Ho Chi Minh City,SGN,Bamboo Airways,QH211,1,11R,Departed,PK-BBK,B739,0,passenger
2026-02-05,10:10,10:23,Shanghai,PVG,Vietnam Airlines,VN532,2,11R,Departed,VN-A357,A321,1,passenger
2026-02-05,10:10,10:20,Da Nang,DAD,Vietnam Airlines,VN165,1,11R,Departed,VN-A618,A21N,0,passenger
2026-02-05,10:05,10:17,Ho Chi Minh City,SGN,Vietravel Airlines,VU775,1,11R,Departed,9H-MLW,A320,0,passenger
2026-02-05,09:55,10:09,Nha Trang,CXR,Vietnam Airlines,VN1553,1,11R,Departed,VN-A331,A321,0,passenger
2026-02-05,09:40,10:03,Shenzhen,SZX,Shenzhen Airlines,ZH102,2,11R,Departed,B-6286,A320,0,passenger
2026-02-05,09:35,10:00,Vientiane,VTE,Vietnam Airlines,VN921,2,11R,Departed,VN-A358,A321,1,passenger
2026-02-05,,09:58,,,MJets Air,WW220,,11R,Departed,9M-KXD,B738,0,cargo
2026-02-05,09:35,09:54,Singapore,SIN,VietJet Air,VJ915,2,11R,Departed,VN-A670,A321,0,passenger
2026-02-05,09:35,09:51,Hong Kong,HKG,HK express,UO541,2,11R,Departed,B-KKI,A21N,1,passenger
2026-02-05,09:25,09:48,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G821,1,11R,Departed,VN-A279,A321,1,passenger
2026-02-05,,09:43,Nevsehir,NAV,,,0,11R,Departed,VN-B469,C208,0,business jet
2026-02-05,09:25,09:41,Ho Chi Minh City,SGN,VietJet Air,VJ139,1,11R,Departed,VN-A656,A320,0,passenger
2026-02-05,09:15,09:38,Melbourne,MEL,Vietnam Airlines,VN779,2,11R,Departed,VN-A898,A359,0,passenger
2026-02-05,09:15,09:33,Bangkok,DMK,AirAsia,FD643,2,11R,Departed,HS-BBB,A320,1,passenger
2026-02-05,08:55,09:30,Ho Chi Minh City,SGN,VietJet Air,VJ127,1,11R,Departed,VN-A542,A321,0,passenger
2026-02-05,09:15,09:27,Bangkok,BKK,Vietnam Airlines,VN611,2,11R,Departed,VN-A396,A321,1,passenger
2026-02-05,09:00,09:23,Kuala Lumpur,KUL,AirAsia,AK517,2,11R,Departed,9M-DAF,A320,0,passenger
2026-02-05,08:55,09:20,Nha Trang,CXR,VietJet Air,VJ773,1,11R,Departed,VN-A816,A333,0,passenger
2026-02-05,09:00,09:18,Ho Chi Minh City,SGN,Vietnam Airlines,VN209,1,11R,Departed,VN-A871,B789,1,passenger
2026-02-05,08:40,09:12,Ho Chi Minh City,SGN,VietJet Air,VJ125,1,11R,Departed,VN-A820,A333,1,passenger
2026-02-05,09:00,09:08,Chengdu,TFU,Sichuan Airlines,3U3906,2,11R,Departed,B-1883,A320,1,passenger
2026-02-05,08:25,09:05,Manila,MNL,Cebu Pacific,5J745,2,11R,Departed,RP-C4127,A21N,0,passenger
2026-02-05,08:55,09:03,Doha,DOH,Qatar Airways,QR983,2,11R,Departed,A7-BHW,B789,1,passenger
2026-02-05,08:50,09:00,Ho Chi Minh City,SGN,Vietravel Airlines,VU751,1,11R,Departed,VN-A289,A321,0,passenger
2026-02-05,08:40,08:58,Ho Chi Minh City,SGN,Bamboo Airways,QH207,1,11R,Departed,VN-A227,A321,0,passenger
2026-02-05,,08:55,Istanbul,IST,Turkish Airlines,TK6341,0,11R,Departed,TC-LJN,B77L,0,cargo
2026-02-05,08:45,08:52,Dong Hoi,VDH,Vietnam Airlines,VN1591,1,11R,Departed,VN-A399,A321,0,passenger
2026-02-05,08:20,08:50,Tokyo,NRT,VietJet Air,VJ934,2,11R,Departed,VN-A646,A21N,1,passenger
2026-02-05,08:40,08:46,Jakarta,CGK,VietJet Air,VJ929,2,11R,Departed,VN-A663,A320,1,passenger
2026-02-05,08:35,08:39,Tokyo,HND,Vietnam Airlines,VN384,2,11R,Departed,VN-A870,B789,1,passenger
2026-02-05,08:20,08:35,Osaka,KIX,VietJet Air,VJ930,2,11R,Departed,VN-A548,A21N,1,passenger
2026-02-05,08:15,08:32,Guangzhou,CAN,China Southern Airlines,CZ372,2,11R,Departed,B-226J,B38M,1,passenger
2026-02-05,08:15,08:28,Da Nang,DAD,Vietnam Airlines,VN6081,1,11R,Departed,VN-A363,A321,0,passenger
2026-02-05,08:15,08:25,Con Dao,VCS,VietJet Air,VJ107,1,11R,Departed,B-656E,AJ27,0,passenger
2026-02-05,08:00,08:21,Ho Chi Minh City,SGN,Vietnam Airlines,VN245,1,11R,Departed,VN-A891,A359,0,passenger
2026-02-05,08:05,08:15,Singapore,SIN,Vietnam Airlines,VN661,2,,Departed,VN-A615,A321,0,passenger
2026-02-05,07:45,08:12,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1203,1,11R,Departed,VN-A284,A21N,1,passenger
2026-02-05,07:45,08:09,Da Nang,DAD,Vietnam Airlines,VN163,1,11R,Departed,VN-A325,A321,0,passenger
2026-02-05,07:40,08:07,Da Lat,DLI,Bamboo Airways,QH1421,1,11R,Departed,VN-A597,A321,0,passenger
2026-02-05,07:40,08:04,Abu Dhabi,AUH,Etihad Airways,EY433,2,11R,Departed,A6-BLF,B789,0,passenger
2026-02-05,07:35,08:01,Nha Trang,CXR,VietJet Air,VJ771,1,11R,Departed,VN-A580,A21N,0,passenger
2026-02-05,07:35,07:59,Taipei,TPE,VietJet Air,VJ940,2,11R,Departed,VN-A698,A321,1,passenger
2026-02-05,07:35,07:57,Da Nang,DAD,Bamboo Airways,QH103,1,11R,Departed,VN-A596,A20N,0,passenger
2026-02-05,07:30,07:55,Pleiku,PXU,Vietnam Airlines,VN1615,1,11R,Departed,VN-A610,A321,0,passenger
2026-02-05,,07:53,Seoul,ICN,Air Zeta,KJ388,0,11R,Departed,HL7507,B763,0,cargo
2026-02-05,07:30,07:51,Busan,PUS,VietJet Air,VJ956,2,11R,Departed,VN-A671,A320,0,passenger
2026-02-05,07:15,07:49,Vinh,VII,Vietnam Airlines,VN1715,1,11R,Departed,VN-A616,A21N,0,passenger
2026-02-05,07:15,07:45,Chu Lai,VCL,Vietnam Airlines,VN1641,1,11R,Departed,VN-A613,A321,0,passenger
2026-02-05,03:05,07:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN7027,1,11R,Departed,VN-A397,A321,0,passenger
2026-02-05,07:15,07:39,Buon Ma Thuot,BMV,Vietnam Airlines,VN1603,1,11R,Departed,VN-A609,A321,0,passenger
2026-02-05,07:10,07:36,Kuala Lumpur,KUL,VietJet Air,VJ905,2,11R,Departed,VN-A538,A21N,1,passenger
2026-02-05,07:10,07:33,Qui Nhon,UIH,VietJet Air,VJ431,1,11R,Departed,VN-A645,A321,0,passenger
2026-02-05,,07:31,Hong Kong,HKG,Cargolux,CV7623,0,11R,Departed,LX-OCV,B744,0,cargo
2026-02-05,07:05,07:29,Ho Chi Minh City,SGN,Bamboo Airways,QH203,1,11R,Departed,VN-A585,A321,0,passenger
2026-02-05,07:01,07:26,Kaohsiung,KHH,Vietnam Airlines,VN582,2,11R,Departed,VN-A392,A321,0,passenger
2026-02-05,07:01,07:23,Ho Chi Minh City,SGN,Vietnam Airlines,VN207,1,11R,Departed,VN-A862,B789,0,passenger
2026-02-05,07:01,07:20,Phu Quoc,PQC,Vietnam Airlines,VN1237,1,11R,Departed,VN-A395,A321,0,passenger
2026-02-05,07:01,07:16,Da Lat,DLI,Vietnam Airlines,VN1573,1,11R,Departed,VN-A515,A20N,0,passenger
2026-02-05,06:45,07:13,Con Dao,VCS,VietJet Air,VJ105,1,11R,Departed,B-652G,AJ27,0,passenger
2026-02-05,08:09,07:10,Vientiane,VTE,Vietnam Airlines,VN1,2,11R,Departed,VN-A868,B789,0,passenger
2026-02-05,06:45,06:57,Can Tho,VCA,Vietnam Airlines,VN1201,1,11R,Departed,VN-A334,A321,0,passenger
2026-02-05,06:40,06:55,Ho Chi Minh City,SGN,VietJet Air,VJ181,1,11R,Departed,VN-A666,A320,0,passenger
2026-02-05,,06:52,Bangkok,BKK,FedEx,FX6001,0,11R,Departed,N122FE,B763,0,general aviation
2026-02-05,06:35,06:40,Hiroshima,HIJ,VietJet Air,VJ952,2,11R,Departed,VN-A672,A320,0,passenger
2026-02-05,06:30,06:38,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G805,1,11R,Departed,VN-A280,A321,0,passenger
2026-02-05,06:50,06:36,Ho Chi Minh City,SGN,Vietnam Airlines,VN7045,1,11R,Departed,VN-A336,A321,1,passenger
2026-02-05,05:50,06:33,Da Lat,DLI,VietJet Air,VJ401,1,11R,Departed,VN-A649,A321,0,passenger
2026-02-05,,06:31,Hong Kong,HKG,Atlas Air,5Y8523,0,11R,Departed,N471MC,B744,0,cargo
2026-02-05,06:05,06:28,Pleiku,PXU,VietJet Air,VJ421,1,11R,Departed,VN-A648,A321,1,passenger
2026-02-05,06:00,06:26,Hue,HUI,Vietnam Airlines,VN1541,1,11R,Departed,VN-A357,A321,0,passenger
2026-02-05,05:55,06:24,Buon Ma Thuot,BMV,VietJet Air,VJ491,1,11R,Departed,VN-A657,A321,1,passenger
2026-02-05,06:00,06:20,Ho Chi Minh City,SGN,Vietnam Airlines,VN243,1,11R,Departed,VN-A899,A359,0,passenger
2026-02-05,,06:16,,,VietJet Air,,,11R,Departed,VN-A693,A21N,0,passenger
2026-02-05,06:00,06:13,Da Nang,DAD,Vietnam Airlines,VN157,1,11R,Departed,VN-A331,A321,1,passenger
2026-02-05,06:00,06:07,Phu Quoc,PQC,VietJet Air,VJ443,1,11R,Departed,VN-A537,A21N,1,passenger
2026-02-05,05:45,06:00,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G801,1,11R,Departed,VN-A281,A21N,1,passenger
2026-02-05,,05:57,,,,5Y3013,,11R,Departed,N707GT,B77L,0,cargo
2026-02-05,05:45,05:51,Nha Trang,CXR,Vietnam Airlines,VN7551,1,11R,Departed,VN-A326,A321,0,passenger
2026-02-05,05:30,05:44,Can Tho,VCA,VietJet Air,VJ461,1,11R,Departed,VN-A650,A320,1,passenger
2026-02-05,07:26,05:37,Ho Chi Minh City,SGN,Vietravel Airlines,VU745,1,11R,Departed,VN-A136,A320,0,passenger
2026-02-05,05:00,05:26,Ho Chi Minh City,SGN,VietJet Air,VJ179,1,11R,Departed,VN-A635,A321,0,passenger
2026-02-05,,05:23,,,,5Y8244,,11R,Departed,N863GT,B748,0,cargo
2026-02-05,05:10,05:20,Ho Chi Minh City,SGN,VietJet Air,VJ185,1,11R,Departed,VN-A629,A321,0,passenger
2026-02-05,,05:09,,,CMA CGM Air Cargo,5Y8528,,11R,Departed,N761GT,B77L,0,cargo
2026-02-05,05:00,05:04,Ho Chi Minh City,SGN,Vietnam Airlines,VN205,1,11R,Departed,VN-A398,A321,1,passenger
2026-02-05,,05:00,Seoul,ICN,Korean Air,KE362,0,11R,Departed,HL7602,B744,0,cargo
2026-02-05,,04:51,Penang,PEN,Korean Air,KE8373,0,11R,Departed,HL8044,B77L,0,cargo
2026-02-05,04:20,04:25,Shanghai,PVG,China Eastern Airlines,MU7236,2,11R,Departed,B-32LX,A21N,1,passenger
2026-02-05,,03:58,Seoul,ICN,Air Zeta,KJ372,0,11R,Departed,HL8355,B738,0,cargo
2026-02-05,02:45,03:08,Shanghai,PVG,China Eastern Airlines,MU5076,2,11R,Departed,B-1318,B738,0,passenger
2026-02-05,02:25,03:06,Manila,MNL,Cebu Pacific,5J747,2,11R,Departed,RP-C4121,A21N,0,passenger
2026-02-05,02:50,03:02,Manila,MNL,Philippine Airlines,PR596,2,11R,Departed,RP-C9929,A321,1,passenger
2026-02-05,02:50,02:59,Qingdao,TAO,Shandong Airlines,SC4650,2,11R,Departed,B-7885,B738,1,passenger
2026-02-05,02:20,02:25,Jinan,TNA,Shandong Airlines,SC8072,2,11R,Departed,B-5626,B738,1,passenger
2026-02-05,02:10,02:16,Shenzhen,SZX,Shenzhen Airlines,ZH108,2,11R,Departed,B-9939,A320,0,passenger
2026-02-05,02:00,02:11,Shanghai,PVG,Juneyao Air,HO1330,2,11R,Departed,B-8457,A321,0,passenger
2026-02-05,02:05,02:04,Fukuoka,FUK,VietJet Air,VJ958,2,11R,Departed,VN-A534,A21N,1,passenger
2026-02-05,01:40,01:57,Seoul,ICN,Jeju Air,7C2202,2,11R,Departed,HL8339,B738,0,passenger
2026-02-05,01:45,01:53,Seoul,ICN,VietJet Air,VJ960,2,11R,Departed,VN-A528,A21N,0,passenger
2026-02-05,01:55,01:51,Fukuoka,FUK,Vietnam Airlines,VN356,2,11R,Departed,VN-A625,A21N,0,passenger
2026-02-05,01:40,01:44,Osaka,KIX,VietJet Air,VJ938,2,11R,Departed,VN-A536,A21N,1,passenger
2026-02-05,01:35,01:41,Nagoya,NGO,VietJet Air,VJ920,2,11R,Departed,VN-A516,A21N,1,passenger
2026-02-05,01:10,01:34,Macau,MFM,Air Macau,NX987,0,11R,Departed,B-MBB,A321,1,general aviation
2026-02-05,,01:32,,,All Nippon Airways,NH8448,,11R,Departed,JA604F,B763,0,cargo
2026-02-05,00:20,01:29,Nagoya,NGO,Vietnam Airlines,VN348,2,11R,Departed,VN-A888,A359,0,passenger
2026-02-05,01:21,01:21,Vladivostok,VVO,VietJet Air,VJ7704,2,11R,Departed,VN-A549,A21N,0,passenger
2026-02-05,01:05,01:16,Osaka,KIX,Vietnam Airlines,VN334,2,11R,Departed,VN-A889,A359,0,passenger
2026-02-05,00:55,01:13,Tokyo,NRT,VietJet Air,VJ932,2,11R,Departed,VN-A815,A333,1,passenger
2026-02-05,18:00,01:09,Busan,PUS,VietJet Air,VJ982,2,11R,Departed,VN-A535,A321,1,passenger
2026-02-05,00:15,01:06,Seoul,ICN,T'way Air,TW62,2,11R,Departed,HL8378,B738,0,passenger
2026-02-05,23:55,01:03,Tokyo,NRT,Japan Airlines,JL752,2,11R,Departed,JA618J,B763,1,passenger
2026-02-05,23:25,01:00,Ho Chi Minh City,SGN,VietJet Air,VJ171,1,11R,Departed,VN-A816,A333,0,passenger
2026-02-05,00:40,00:53,Busan,PUS,Air Busan,BX7305,0,11R,Departed,HL8396,A21N,1,general aviation
2026-02-05,00:40,00:50,Busan,PUS,T'way Air,TW66,2,11R,Departed,HL8354,B738,1,passenger
2026-02-05,00:30,00:46,Busan,PUS,Vietnam Airlines,VN428,2,11R,Departed,VN-A866,B789,0,passenger
2026-02-05,23:45,00:43,Munich,MUC,Vietnam Airlines,VN35,2,11R,Departed,VN-A861,B789,0,passenger
2026-02-05,00:20,00:39,Tokyo,NRT,Vietnam Airlines,VN310,2,11R,Departed,VN-A872,B78X,0,passenger
2026-02-05,00:20,00:36,Manila,MNL,Vietnam Airlines,VN647,2,11R,Departed,VN-A396,A321,1,passenger
2026-02-05,00:25,00:33,Dubai,DXB,Emirates,EK395,2,11R,Departed,A6-EPE,B77W,1,passenger
2026-02-05,00:25,00:28,Tokyo,NRT,All Nippon Airways,NH898,2,11R,Departed,JA836A,B789,1,passenger
2026-02-05,23:20,00:26,Paris,CDG,Vietnam Airlines,VN19,2,11R,Departed,VN-A890,A359,0,passenger
2026-02-05,23:40,00:12,Seoul,ICN,Vietnam Airlines,VN416,2,11R,Departed,VN-A873,B78X,0,passenger
2026-02-05,,00:07,Shenzhen,SZX,Ups,5X74,0,11R,Departed,N617UP,B748,0,general aviation
2026-02-05,23:50,00:05,Seoul,ICN,Asiana Airlines,OZ734,2,11R,Departed,HL8360,A359,1,passenger
2026-02-05,23:25,00:02,Frankfurt,FRA,Vietnam Airlines,VN37,2,11R,Departed,VN-A867,B789,0,passenger
2026-02-06,,23:58,Kolkata,CCU,IndiGo,6E8962,0,11R,Departed,VT-IKW,A321,0,cargo
2026-02-06,23:40,23:54,Guangzhou,CAN,VietJet Air,VJ7526,2,11R,Departed,VN-A632,A321,1,passenger
2026-02-06,23:30,23:51,Sydney,SYD,Vietnam Airlines,VN787,2,11R,Departed,VN-A899,A359,0,passenger
2026-02-06,23:25,23:49,Frankfurt,FRA,Vietnam Airlines,VN37,2,11R,Departed,VN-A861,B789,0,passenger
2026-02-06,23:05,23:44,Ho Chi Minh City,SGN,Bamboo Airways,QH283,1,11R,Departed,VN-A596,A20N,0,passenger
2026-02-06,,23:41,Guangzhou,CAN,FedEx,FX6002,0,11R,Departed,N102FE,B763,0,general aviation
2026-02-06,21:50,23:34,Ho Chi Minh City,SGN,VietJet Air,VJ161,1,11R,Departed,VN-A640,A321,0,passenger
2026-02-06,22:25,23:31,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G895,1,11R,Departed,VN-A286,A21N,0,passenger
2026-02-06,22:55,23:26,Istanbul,IST,Turkish Airlines,TK165,2,11R,Departed,TC-LGI,A359,1,passenger
2026-02-06,,23:23,,,Vietnam Airlines,VN7059,,11R,Departed,VN-A338,A321,0,passenger
2026-02-06,22:50,23:09,Seoul,ICN,VietJet Air,VJ962,2,11R,Departed,VN-A522,A321,0,passenger
2026-02-06,21:05,23:06,Ho Chi Minh City,SGN,Vietravel Airlines,VU701,1,11R,Departed,VN-A129,A321,0,passenger
2026-02-06,22:00,22:53,Shenzhen,SZX,China Southern Airlines,CZ8084,2,11R,Departed,B-9913,A320,0,passenger
2026-02-06,,22:50,Hong Kong,HKG,K-Mile Air,8K525,0,11R,Departed,HS-KMD,B738,0,cargo
2026-02-06,21:25,22:47,Shanghai,PVG,VietJet Air,VJ7238,2,11R,Departed,VN-A655,A320,0,passenger
2026-02-06,21:45,22:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN7217,1,11R,Departed,VN-A325,A321,0,passenger
2026-02-06,21:30,22:33,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G885,1,11R,Departed,VN-A279,A321,0,passenger
2026-02-06,22:00,22:20,Ho Chi Minh City,SGN,Vietnam Airlines,VN267,1,11R,Departed,VN-A358,A321,1,passenger
2026-02-06,21:10,22:16,Ho Chi Minh City,SGN,Bamboo Airways,QH271,1,11R,Departed,VN-A227,A321,0,passenger
2026-02-06,,22:13,Delhi,DEL,Quikjet Cargo Airlines,QO353,0,11R,Departed,VT-BAZ,B738,0,cargo
2026-02-06,21:05,22:10,Da Nang,DAD,Vietnam Airlines,VN7193,1,11R,Departed,VN-A514,A20N,0,passenger
2026-02-06,20:50,22:02,Da Nang,DAD,VietJet Air,VJ521,1,11R,Departed,VN-A661,A321,0,passenger
2026-02-06,21:00,21:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN263,1,11R,Departed,VN-A869,B789,0,passenger
2026-02-06,20:50,21:52,Bangkok,DMK,AirAsia,FD645,2,11R,Departed,HS-EAA,A21N,0,passenger
2026-02-06,21:40,21:49,Ho Chi Minh City,SGN,Vietnam Airlines,VN7211,1,29L,Departed,VN-A605,A321,0,passenger
2026-02-06,,21:44,,,Malaysia Airlines,MH6065,,11R,Departed,9M-MUA,A332,0,cargo
2026-02-06,20:30,21:41,Ho Chi Minh City,SGN,Bamboo Airways,QH273,1,11R,Departed,PK-BBK,B739,0,passenger
2026-02-06,21:20,21:37,Yangon,RGN,Myanmar Airways International,8M451,2,11R,Departed,XY-ALZ,A319,0,passenger
2026-02-06,20:30,21:30,Hong Kong,HKG,Hong Kong Air Cargo,RH318,0,11R,Departed,B-LMA,A332,0,cargo
2026-02-06,20:30,21:24,Ho Chi Minh City,SGN,Vietnam Airlines,VN265,1,11R,Departed,VN-A877,B78X,1,passenger
2026-02-06,20:10,21:21,Ho Chi Minh City,SGN,Vietnam Airlines,VN7201,1,11R,Departed,VN-A879,B78X,0,passenger
2026-02-06,23:37,21:16,Ho Chi Minh City,SGN,Vietnam Airlines,VN7231,1,11R,Departed,VN-A604,A321,0,passenger
