Crawl_Date,Scheduled_Time,Actual_Time,Destination,IATA,Airline,Flight_No,Terminal,Departure_Runway,Status,Scheduled_Tail,Aircraft_Type,Is_Fixed_Flight,Category
2026-02-01,12:25,12:49,Xiamen,XMN,Xiamen Air,MF894,2,25L,Departed,B-7849,B738,1,passenger
2026-02-01,12:15,12:44,Da Nang,DAD,Vietnam Airlines,VN6036,3,25L,Departed,VN-A359,A321,0,passenger
2026-02-01,12:10,12:41,Con Dao,VCS,Vietnam Airlines,VN1859,3,25L,Departed,VN-B220,AT75,0,passenger
2026-02-01,11:35,12:39,Thanh Hoa,THD,Vietnam Airlines,VN1276,3,25L,Departed,VN-A390,A321,0,passenger
2026-02-01,12:00,12:37,Siem Reap,SAI,FlyOne,K6825,2,25L,Departed,ER-00011,A320,0,passenger
2026-02-01,12:05,12:34,Hanoi,HAN,Vietnam Airlines,VN230,3,25L,Departed,VN-A507,A21N,0,passenger
2026-02-01,11:40,12:32,Da Nang,DAD,VietJet Air,VJ634,1,25L,Departed,VN-A644,A321,0,passenger
2026-02-01,11:30,12:29,Thanh Hoa,THD,VietJet Air,VJ1248,1,25L,Departed,VN-A699,A320,0,passenger
2026-02-01,12:05,12:27,Bangkok,BKK,Vietravel Airlines,VU131,2,25L,Departed,VN-A289,A321,0,passenger
2026-02-01,11:45,12:24,Qui Nhon,UIH,Vietnam Airlines,VN7390,3,25L,Departed,9H-MLE,A320,0,passenger
2026-02-01,12:00,12:22,Hanoi,HAN,Vietnam Airlines,VN212,3,25L,Departed,VN-A865,B789,0,passenger
2026-02-01,11:20,12:19,Singapore,SIN,VietJet Air,VJ813,2,25L,Departed,VN-A634,A321,0,passenger
2026-02-01,11:30,12:17,Nha Trang,CXR,Vietnam Airlines,VN8346,3,25L,Departed,VN-B221,AT75,0,passenger
2026-02-01,12:00,12:15,Hanoi,HAN,VietJet Air,VJ144,1,25L,Departed,VN-A633,A321,0,passenger
2026-02-01,11:55,12:12,Guangzhou,CAN,China Southern Airlines,CZ8160,2,25L,Departed,B-303W,A21N,0,passenger
2026-02-01,,12:07,,,Hai Au Aviation,HAI499,,25L,Departed,VN-A499,FA8X,0,business jet
2026-02-01,11:50,12:01,Chu Lai,VCL,VietJet Air,VJ372,1,25L,Departed,VN-A689,A320,0,passenger
2026-02-01,11:40,11:57,Taipei,TPE,Starlux,JX712,0,25L,Departed,B-58507,A359,0,general aviation
2026-02-01,11:30,11:53,Bangkok,BKK,VietJet Air,VJ803,2,25L,Departed,VN-A685,A321,1,passenger
2026-02-01,11:35,11:51,Bangkok,BKK,Vietnam Airlines,VN605,2,25L,Departed,VN-A325,A321,1,passenger
2026-02-01,11:35,11:48,Hong Kong,HKG,Cathay Pacific,CX766,0,25L,Departed,B-LBB,A333,1,general aviation
2026-02-01,11:30,11:45,Thanh Hoa,THD,Vietnam Airlines,VN7272,3,25L,Departed,VN-A396,A321,0,passenger
2026-02-01,11:15,11:40,Phuket,HKT,VietJet Air,VJ809,2,25L,Departed,VN-A528,A21N,1,passenger
2026-02-01,11:20,11:34,Taichung,RMQ,China Airlines,AE1858,2,25L,Departed,B-18661,B738,1,passenger
2026-02-01,11:15,11:31,Qui Nhon,UIH,VietJet Air,VJ386,1,25L,Departed,LY-MLI,A320,0,passenger
2026-02-01,11:15,11:28,Hue,HUI,Vietnam Airlines,VN1370,3,25L,Departed,VN-A601,A321,0,passenger
2026-02-01,11:10,11:25,Vinh,VII,Vietnam Airlines,VN1264,3,25L,Departed,VN-A393,A321,0,passenger
2026-02-01,10:40,11:23,Vinh,VII,VietJet Air,VJ210,1,25L,Departed,VN-A549,A21N,0,passenger
2026-02-01,11:05,11:20,Da Nang,DAD,Vietnam Airlines,VN126,3,25L,Departed,VN-A614,A321,0,passenger
2026-02-01,11:19,11:18,,,Vietnam Airlines,VN1892,,,Departed,VN-B225,AT75,0,passenger
2026-02-01,11:18,11:17,,,Vietnam Airlines,VN1892,,25L,Departed,VN-B225,AT75,0,passenger
2026-02-01,10:45,11:15,Chu Lai,VCL,Vietnam Airlines,VN7464,3,25L,Departed,9H-MLO,A320,0,passenger
2026-02-01,11:00,11:12,Con Dao,VCS,VietJet Air,VJ113,1,25L,Departed,B-652G,AJ27,0,passenger
2026-02-01,11:00,11:11,Kuala Lumpur,KUL,Malaysia Airlines,MH751,2,25L,Departed,9M-MXR,B738,1,passenger
2026-02-01,10:50,11:08,Haiphong,HPH,VietJet Air,VJ274,1,25L,Departed,LY-MLN,A320,0,passenger
2026-02-01,10:25,11:06,Taichung,RMQ,VietJet Air,VJ852,2,25L,Departed,VN-A535,A321,0,passenger
2026-02-01,10:50,11:03,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1963,3,25L,Departed,VN-A282,A21N,0,passenger
2026-02-01,10:40,11:00,Thanh Hoa,THD,VietJet Air,VJ248,1,25L,Departed,VN-A648,A321,1,passenger
2026-02-01,10:30,10:56,Hue,HUI,Vietnam Airlines,VN7372,3,,Departed,VN-A615,A321,0,passenger
2026-02-01,10:25,10:54,Phu Quoc,PQC,Vietnam Airlines,VN1825,3,25L,Departed,9H-MLX,A320,0,passenger
2026-02-01,10:30,10:51,Da Lat,DLI,Bamboo Airways,QH1320,3,25L,Departed,ER-00005,A320,0,passenger
2026-02-01,10:35,10:49,Kuala Lumpur,KUL,AirAsia,AK529,2,25L,Departed,9M-RAC,A320,1,passenger
2026-02-01,10:30,10:48,Chu Lai,VCL,VietJet Air,VJ1378,1,25L,Departed,VN-A650,A320,0,passenger
2026-02-01,10:20,10:46,Hanoi,HAN,Bamboo Airways,QH224,3,25L,Departed,JU-1410,A320,1,passenger
2026-02-01,11:05,10:45,Melbourne,MEL,VietJet Air,VJ81,2,25L,Departed,VN-A810,A333,0,passenger
2026-02-01,10:30,10:42,Jakarta,CGK,Vietnam Airlines,VN631,2,25L,Departed,VN-A323,A321,0,passenger
2026-02-01,10:10,10:41,Phu Quoc,PQC,VietJet Air,VJ329,1,25L,Departed,VN-A639,A321,0,passenger
2026-02-01,10:15,10:38,Guangzhou,CAN,Vietnam Airlines,VN502,2,25L,Departed,VN-A613,A321,1,passenger
2026-02-01,10:25,10:35,Da Lat,DLI,Vietnam Airlines,VN1382,3,25L,Departed,VN-A356,A321,0,passenger
2026-02-01,10:15,10:33,Bangkok,BKK,Thai Airways,TG551,2,25L,Departed,HS-TXQ,A320,1,passenger
2026-02-01,10:10,10:30,Denpasar,DPS,Vietnam Airlines,VN641,2,25L,Departed,VN-A392,A321,1,passenger
2026-02-01,09:50,10:28,Singapore,SIN,Scoot,TR305,2,25L,Departed,9V-NCD,A21N,0,passenger
2026-02-01,10:00,10:25,Hanoi,HAN,Vietnam Airlines,VN210,3,25L,Departed,VN-A861,B789,0,passenger
2026-02-01,09:45,10:22,Denpasar,DPS,VietJet Air,VJ897,2,25L,Departed,VN-A653,A21N,1,passenger
2026-02-01,10:05,10:19,Da Nang,DAD,Bamboo Airways,QH154,3,25L,Departed,VN-A585,A321,0,passenger
2026-02-01,09:35,10:17,Jakarta,CGK,VietJet Air,VJ855,2,25L,Departed,VN-A675,A320,0,passenger
2026-02-01,10:05,10:14,Da Nang,DAD,Vietnam Airlines,VN122,3,25L,Departed,VN-A331,A321,0,passenger
2026-02-01,09:55,10:11,Phu Quoc,PQC,Vietnam Airlines,VN6103,3,25L,Departed,VN-A354,A321,0,passenger
2026-02-01,09:45,10:09,Paris,CDG,Air France,AF253,2,25L,Departed,F-HTYD,A359,0,passenger
2026-02-01,09:30,10:07,Singapore,SIN,VietJet Air,VJ811,2,25L,Departed,VN-A671,A320,0,passenger
2026-02-01,09:40,10:04,Kuala Lumpur,KUL,VietJet Air,VJ825,0,25L,Departed,,,1,general aviation
2026-02-01,09:25,10:02,Kuala Lumpur,KUL,AirAsia,AK521,2,25L,Departed,9M-RAB,A20N,1,passenger
2026-02-01,09:10,10:00,Singapore,SIN,Vietnam Airlines,VN651,2,25L,Departed,VN-A395,A321,1,passenger
2026-02-01,09:45,09:58,Da Nang,DAD,VietJet Air,VJ628,1,25L,Departed,VN-A649,A321,1,passenger
2026-02-01,09:45,09:55,Bangkok,DMK,AirAsia,FD657,2,25L,Departed,HS-ABU,A320,1,passenger
2026-02-01,09:15,09:47,Bangkok,BKK,VietJet Air,VJ801,2,25L,Departed,VN-A546,A21N,1,passenger
2026-02-01,09:25,09:45,Seoul,ICN,Vietnam Airlines,VN402,2,25L,Departed,VN-A335,A321,0,passenger
2026-02-01,09:44,09:43,Con Dao,VCS,VASCO,0V8067,3,,Departed,VN-B219,AT75,0,passenger
2026-02-01,09:30,09:43,Con Dao,VCS,Vietnam Airlines,VN8067,3,25L,Departed,VN-B219,AT75,0,passenger
2026-02-01,09:30,09:40,Vinh,VII,Vietnam Airlines,VN7260,3,25L,Departed,VN-A619,A21N,0,passenger
2026-02-01,09:20,09:37,Shanghai,PVG,Vietnam Airlines,VN524,2,25L,Departed,VN-A863,B789,1,passenger
2026-02-01,09:25,09:34,Hanoi,HAN,Sun PhuQuoc Airways,9G822,3,25L,Departed,VN-A280,A321,0,passenger
2026-02-01,09:00,09:29,Hanoi,HAN,VietJet Air,VJ132,1,25L,Departed,VN-A635,A321,0,passenger
2026-02-01,08:50,09:26,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1955,3,25L,Departed,VN-A286,A21N,0,passenger
2026-02-01,09:25,09:25,Vinh,VII,Vietravel Airlines,VU550,3,25L,Departed,VN-A136,A320,0,passenger
2026-02-01,09:05,09:23,Da Nang,DAD,Vietnam Airlines,VN118,3,25L,Departed,VN-A603,A321,1,passenger
2026-02-01,09:10,09:20,Con Dao,VCS,Vietnam Airlines,VN1857,3,25L,Departed,VN-B220,AT75,0,passenger
2026-02-01,09:00,09:18,Hanoi,HAN,Vietnam Airlines,VN244,3,25L,Departed,VN-A871,B789,0,passenger
2026-02-01,09:00,09:14,Da Nang,DAD,Vietravel Airlines,VU672,3,25L,Departed,9H-MLW,A320,0,passenger
2026-02-01,09:00,09:12,Chengdu,TFU,Sichuan Airlines,3U3904,2,25L,Departed,B-8376,A321,0,passenger
2026-02-01,08:55,09:09,Nha Trang,CXR,Vietnam Airlines,VN1342,3,25L,Departed,VN-A327,A321,0,passenger
2026-02-01,08:55,09:07,Doha,DOH,Qatar Airways,QR975,2,25L,Departed,A7-BHI,B789,1,passenger
2026-02-01,08:20,09:04,Pleiku,PXU,VietJet Air,VJ394,1,25L,Departed,VN-A578,A21N,1,passenger
2026-02-01,07:45,09:02,Haiphong,HPH,VietJet Air,VJ272,1,25L,Departed,VN-A643,A321,0,passenger
2026-02-01,08:40,08:59,Qui Nhon,UIH,VietJet Air,VJ1384,1,25L,Departed,VN-A699,A320,1,passenger
2026-02-01,08:20,08:56,Da Nang,DAD,VietJet Air,VJ624,1,25L,Departed,VN-A673,A321,0,passenger
2026-02-01,08:15,08:53,Hanoi,HAN,VietJet Air,VJ184,1,25L,Departed,VN-A814,A333,0,passenger
2026-02-01,08:40,08:51,Bangkok,BKK,Vietnam Airlines,VN601,2,25L,Departed,VN-A338,A321,1,passenger
2026-02-01,08:20,08:48,Sihanoukville,KOS,Air Cambodia,K6839,2,25L,Departed,XU-612,AT76,0,passenger
2026-02-01,08:30,08:45,Phnom Penh,KTI,Air Cambodia,K6813,2,25L,Departed,XU-611,AT76,0,passenger
2026-02-01,08:30,08:44,Johor Bahru,JHB,AirAsia,AK1491,2,25L,Departed,9M-RAQ,A20N,0,passenger
2026-02-01,08:20,08:42,Siem Reap,SAI,FlyOne,K6809,2,25L,Departed,ER-00011,A320,1,passenger
2026-02-01,08:00,08:40,Denpasar,DPS,VietJet Air,VJ893,2,25L,Departed,VN-A677,A321,1,passenger
2026-02-01,08:00,08:38,Vinh,VII,VietJet Air,VJ1212,1,25L,Departed,VN-A636,A321,0,passenger
2026-02-01,,08:36,Doha,DOH,Qatar Airways,QR8969,0,25L,Departed,A7-BFB,B77L,0,cargo
2026-02-01,08:10,08:35,Phu Quoc,PQC,Vietnam Airlines,VN1823,3,25L,Departed,VN-A390,A321,1,passenger
2026-02-01,07:20,08:33,Da Nang,DAD,VietJet Air,VJ622,1,25L,Departed,VN-A697,A21N,1,passenger
2026-02-01,08:15,08:31,Con Dao,VCS,Vietnam Airlines,VN1893,3,25L,Departed,VN-B225,AT75,0,passenger
2026-02-01,07:50,08:30,Hue,HUI,VietJet Air,VJ304,1,25L,Departed,VN-A674,A21N,0,passenger
2026-02-01,08:05,08:28,Da Nang,DAD,Vietnam Airlines,VN112,3,25L,Departed,VN-A602,A321,0,passenger
2026-02-01,08:00,08:26,Hanoi,HAN,Vietnam Airlines,VN208,3,25L,Departed,VN-A869,B789,0,passenger
2026-02-01,08:00,08:24,Guangzhou,CAN,China Southern Airlines,CZ368,2,25L,Departed,B-32ET,A20N,1,passenger
2026-02-01,08:00,08:21,Seoul,ICN,Korean Air,KE480,2,25L,Departed,HL7587,A333,1,passenger
2026-02-01,07:55,08:18,Xiamen,XMN,Xiamen Air,MF842,2,25L,Departed,B-5435,B738,1,passenger
2026-02-01,07:55,08:15,Penang,PEN,DHL Air,LD561,0,25L,Departed,B-LDY,A333,0,cargo
2026-02-01,10:04,08:12,Bangkok,BKK,Pattaya Airways,VV953,0,25L,Departed,HS-PAV,AT75,0,cargo
2026-02-01,04:50,08:10,Thanh Hoa,THD,VietJet Air,VJ1250,1,25L,Departed,VN-A538,A21N,0,passenger
2026-02-01,06:15,08:07,Hanoi,HAN,VietJet Air,VJ126,1,25L,Departed,VN-A547,A21N,1,passenger
2026-02-01,07:50,08:04,Tokyo,NRT,Japan Airlines,JL750,2,25L,Departed,JA833J,B788,0,passenger
2026-02-01,07:20,08:01,Hanoi,HAN,VietJet Air,VJ148,1,25L,Departed,LY-NVG,A320,1,passenger
2026-02-01,07:30,07:59,Phu Quoc,PQC,VietJet Air,VJ325,1,25L,Departed,VN-A644,A321,1,passenger
2026-02-01,06:35,07:57,Istanbul,IST,Turkish Airlines,TK251,2,25L,Departed,TC-LHG,A359,0,passenger
2026-02-01,07:40,07:55,Haiphong,HPH,Vietnam Airlines,VN1176,3,25L,Departed,VN-A616,A21N,0,passenger
2026-02-01,06:15,07:52,Thanh Hoa,THD,VietJet Air,VJ244,1,25L,Departed,LY-NVE,A320,0,passenger
2026-02-01,,07:50,Phuket,HKT,,AK8553,0,25L,Departed,9M-TLB,A321,0,cargo
2026-02-01,07:35,07:48,Kaohsiung,KHH,VietJet Air,VJ886,2,25L,Departed,VN-A543,A21N,1,passenger
2026-02-01,07:35,07:46,Tuy Hoa,TBB,Vietnam Airlines,VN1660,3,25L,Departed,VN-A614,A321,0,passenger
2026-02-01,05:40,07:45,Hanoi,HAN,VietJet Air,VJ124,1,25L,Departed,VN-A670,A321,0,passenger
2026-02-01,05:55,07:43,Vinh,VII,VietJet Air,VJ212,1,25L,Departed,VN-A551,A21N,0,passenger
2026-02-01,07:30,07:40,Tokyo,NRT,All Nippon Airways,NH834,2,25L,Departed,JA835A,B788,1,passenger
2026-02-01,05:10,07:37,Thanh Hoa,THD,VietJet Air,VJ240,1,25L,Departed,VN-A542,A321,0,passenger
2026-02-01,07:15,07:34,Da Lat,DLI,Vietnam Airlines,VN1380,3,25L,Departed,VN-A323,A321,0,passenger
2026-02-01,07:01,07:31,Qui Nhon,UIH,Vietnam Airlines,VN7396,3,25L,Departed,9H-MLX,A320,0,passenger
2026-02-01,05:30,07:28,Thanh Hoa,THD,VietJet Air,VJ1252,1,25L,Departed,VN-A676,A320,0,passenger
2026-02-01,07:15,07:26,Hanoi,HAN,Sun PhuQuoc Airways,9G808,3,25L,Departed,VN-A281,A21N,0,passenger
2026-02-01,06:55,07:25,Hue,HUI,VietJet Air,VJ1302,1,25L,Departed,VN-A685,A321,1,passenger
2026-02-01,07:05,07:23,Hanoi,HAN,Vietravel Airlines,VU774,3,25L,Departed,VN-A129,A321,0,passenger
2026-02-01,06:30,07:21,Buon Ma Thuot,BMV,VietJet Air,VJ356,1,25L,Departed,VN-A648,A321,1,passenger
2026-02-01,07:05,07:19,Dong Hoi,VDH,Vietnam Airlines,VN1404,3,25L,Departed,VN-A325,A321,1,passenger
2026-02-01,06:55,07:17,Chu Lai,VCL,VietJet Air,VJ1370,1,25L,Departed,LY-MLN,A320,0,passenger
2026-02-01,07:01,07:15,Hanoi,HAN,Vietnam Airlines,VN240,3,25L,Departed,VN-A892,A359,0,passenger
2026-02-01,07:05,07:12,Phu Quoc,PQC,Sun PhuQuoc Airways,9G1951,3,25L,Departed,VN-A282,A21N,1,passenger
2026-02-01,07:10,07:11,Hanoi,HAN,Bamboo Airways,QH204,3,25L,Departed,VN-A596,A20N,0,passenger
2026-02-01,06:45,07:07,Thanh Hoa,THD,Vietnam Airlines,VN1272,3,25L,Departed,VN-A507,A21N,1,passenger
2026-02-01,07:01,07:05,Da Lat,DLI,Vietnam Airlines,VN6170,3,25L,Departed,VN-A354,A321,0,passenger
2026-02-01,07:05,07:03,Da Nang,DAD,Vietnam Airlines,VN110,3,25L,Departed,VN-A393,A321,0,passenger
2026-02-01,06:40,06:55,Vinh,VII,Vietnam Airlines,VN6420,3,25L,Departed,VN-A359,A321,0,passenger
2026-02-01,06:30,06:52,Da Nang,DAD,VietJet Air,VJ620,1,25L,Departed,VN-A642,A321,1,passenger
2026-02-01,06:40,06:45,Con Dao,VCS,Vietnam Airlines,VN8059,3,25L,Departed,VN-B219,AT75,0,passenger
2026-02-01,06:30,06:36,Hanoi,HAN,Sun PhuQuoc Airways,9G806,3,25L,Departed,VN-A279,A321,1,passenger
2026-02-01,06:20,06:32,Haiphong,HPH,Vietnam Airlines,VN7170,3,25L,Departed,9H-MLE,A320,0,passenger
2026-02-01,06:20,06:27,Con Dao,VCS,Vietnam Airlines,VN1853,3,25L,Departed,VN-B221,AT75,0,passenger
2026-02-01,06:15,06:23,Haiphong,HPH,VietJet Air,VJ270,1,25L,Departed,LY-MLI,A320,0,passenger
2026-02-01,06:15,06:20,Da Nang,DAD,Bamboo Airways,QH150,3,25L,Departed,JU-1410,A320,1,passenger
2026-02-01,06:05,06:14,Da Nang,DAD,Vietnam Airlines,VN106,3,25L,Departed,VN-A613,A321,1,passenger
2026-02-01,06:00,06:11,Hanoi,HAN,Vietnam Airlines,VN206,3,25L,Departed,VN-A865,B789,1,passenger
2026-02-01,05:50,06:08,Qui Nhon,UIH,VietJet Air,VJ380,1,25L,Departed,VN-A669,A320,0,passenger
2026-02-01,05:55,06:05,Hue,HUI,Vietnam Airlines,VN1366,3,25L,Departed,VN-A331,A321,0,passenger
2026-02-01,05:45,06:01,Hanoi,HAN,Vietravel Airlines,VU750,3,25L,Departed,VN-A289,A321,0,passenger
2026-02-01,06:00,05:58,Hong Kong,HKG,United Airlines,UA153,2,25L,Departed,N29989,B789,0,passenger
2026-02-01,05:35,05:55,Chu Lai,VCL,Vietnam Airlines,VN7460,3,25R,Departed,VN-A615,A321,0,passenger
2026-02-01,05:40,05:53,Phu Quoc,PQC,Vietnam Airlines,VN1821,3,25L,Departed,VN-A603,A321,0,passenger
2026-02-01,05:40,05:46,Con Dao,VCS,Vietnam Airlines,VN8073,3,25L,Departed,VN-B218,AT75,0,passenger
2026-02-01,05:35,05:41,Buon Ma Thuot,BMV,Vietnam Airlines,VN1410,3,25L,Departed,VN-B220,AT75,0,passenger
2026-02-01,05:20,05:33,Hanoi,HAN,VietJet Air,VJ122,1,25L,Departed,VN-A633,A321,0,passenger
2026-02-01,05:30,05:31,Dong Hoi,VDH,VietJet Air,VJ260,1,25L,Departed,VN-A535,A321,1,passenger
2026-02-01,05:15,05:16,Da Nang,DAD,VietJet Air,VJ1628,1,25L,Departed,VN-A639,A321,1,passenger
2026-02-01,05:00,05:14,Haiphong,HPH,Bamboo Airways,QH1540,3,25L,Departed,ER-00005,A320,0,passenger
2026-02-01,04:55,05:06,Hanoi,HAN,Vietnam Airlines,VN6002,3,25L,Departed,VN-A363,A321,0,passenger
2026-02-01,05:00,05:04,Beijing,PEK,Air China,CA904,2,25L,Departed,B-1958,B738,0,passenger
2026-02-01,06:01,04:56,Bangkok,BKK,Turkish Airlines,TK6229,0,25L,Departed,TC-LJY,B77L,0,cargo
2026-02-01,04:00,04:00,Kolkata,CCU,IndiGo,6E1642,2,25L,Departed,VT-ILC,A21N,0,passenger
2026-02-01,02:25,03:26,Shenzhen,SZX,China Southern Airlines,CZ8474,2,25L,Departed,B-1651,A320,1,passenger
2026-02-01,02:25,03:18,Guangzhou,CAN,China Southern Airlines,CZ6090,2,25L,Departed,B-301W,A20N,0,passenger
2026-02-01,02:10,03:11,Shanghai,PVG,China Eastern Airlines,MU282,2,25L,Departed,B-5780,B738,0,passenger
2026-02-01,02:40,03:06,Seoul,ICN,VietJet Air,VJ862,2,25L,Departed,VN-A548,A21N,1,passenger
2026-02-01,02:50,03:04,Shenzhen,SZX,Shenzhen Airlines,ZH118,2,25L,Departed,B-1478,B738,1,passenger
2026-02-01,01:55,03:00,Taipei,TPE,EVA Air,BR382,2,25L,Departed,B-16338,A333,1,passenger
2026-02-01,02:00,02:53,Hangzhou,HGH,China Eastern Airlines,MU870,2,25L,Departed,B-308Z,A20N,0,passenger
2026-02-01,02:40,02:51,Wuhan,WUH,China Southern Airlines,CZ8318,2,25L,Departed,B-1925,B738,0,passenger
2026-02-01,01:30,02:30,Qingdao,TAO,Shandong Airlines,SC4646,2,25L,Departed,B-20E2,B38M,1,passenger
2026-02-01,01:20,01:49,Osaka,KIX,VietJet Air,VJ828,2,25L,Departed,VN-A523,A21N,0,passenger
2026-02-01,22:40,01:45,Da Nang,DAD,VietJet Air,VJ644,1,25L,Departed,VN-A655,A320,0,passenger
2026-02-01,01:15,01:41,Nagoya,NGO,VietJet Air,VJ856,2,25L,Departed,VN-A552,A21N,0,passenger
2026-02-01,00:50,01:33,Busan,PUS,Vietnam Airlines,VN422,2,25L,Departed,VN-A877,B78X,0,passenger
2026-02-01,00:50,01:25,Fukuoka,FUK,Vietnam Airlines,VN350,2,25L,Departed,VN-A623,A21N,0,passenger
2026-02-01,23:45,01:17,Tokyo,HND,Japan Airlines,JL70,2,25L,Departed,JA832J,B788,0,passenger
2026-02-01,00:45,01:15,Beijing,PKX,Vietnam Airlines,VN516,2,25L,Departed,VN-A324,A321,0,passenger
2026-02-01,00:05,01:07,Busan,PUS,VietJet Air,VJ868,2,25L,Departed,VN-A534,A21N,1,passenger
2026-02-01,00:10,00:58,Seoul,ICN,Asiana Airlines,OZ736,2,25L,Departed,HL8398,A21N,0,passenger
2026-02-01,23:50,00:55,Seoul,ICN,Korean Air,KE476,2,25L,Departed,HL8218,B77W,0,passenger
2026-02-01,23:50,00:50,Seoul,ICN,Vietnam Airlines,VN408,2,25L,Departed,VN-A879,B78X,0,passenger
2026-02-01,00:20,00:47,Tokyo,NRT,Vietnam Airlines,VN306,2,25L,Departed,VN-A872,B78X,0,passenger
2026-02-01,00:35,00:43,Manila,MNL,Cebu Pacific,5J752,2,25L,Departed,RP-C4122,A21N,1,passenger
2026-02-01,00:20,00:39,Nagoya,NGO,Vietnam Airlines,VN342,2,25L,Departed,VN-A866,B789,0,passenger
2026-02-01,00:25,00:35,Shanghai,PVG,Juneyao Air,HO1328,2,25L,Departed,B-6788,A320,0,passenger
2026-02-01,00:05,00:31,Osaka,KIX,Vietnam Airlines,VN320,2,25L,Departed,VN-A886,A359,1,passenger
2026-02-01,22:45,00:29,Hanoi,HAN,VietJet Air,VJ178,1,25L,Departed,VN-A632,A321,1,passenger
2026-02-01,23:50,00:27,Frankfurt,FRA,Vietnam Airlines,VN31,2,25L,Departed,VN-A897,A359,0,passenger
2026-02-01,23:55,00:19,Tokyo,NRT,VietJet Air,VJ822,2,25L,Departed,VN-A607,A21N,1,passenger
2026-02-01,23:55,00:13,Dubai,DXB,Emirates,EK393,2,25R,Departed,A6-ENA,B77W,1,passenger
2026-02-01,23:40,00:04,Munich,MUC,Vietnam Airlines,VN33,2,25L,Departed,VN-A867,B789,0,passenger
2026-02-01,23:25,00:01,Paris,CDG,Vietnam Airlines,VN11,2,25L,Departed,VN-A896,A359,0,passenger
2026-02-02,23:45,23:58,Tokyo,HND,Japan Airlines,JL70,2,25L,Departed,JA834J,B788,0,passenger
2026-02-02,23:30,23:55,Shanghai,PVG,Spring Airlines,9C7558,2,25L,Departed,B-8646,A320,0,passenger
2026-02-02,23:00,23:52,Da Nang,DAD,VietJet Air,VJ636,1,25L,Departed,VN-A641,A321,0,passenger
2026-02-02,23:25,23:50,Paris,CDG,Vietnam Airlines,VN11,2,25L,Departed,VN-A897,A359,0,passenger
2026-02-02,23:25,23:40,Manila,MNL,Vietnam Airlines,VN648,2,25L,Departed,VN-A399,A321,0,passenger
2026-02-02,23:05,23:38,Tokyo,HND,All Nippon Airways,NH892,2,25L,Departed,JA901A,B78X,1,passenger
2026-02-02,23:20,23:36,Chongqing,CKG,Air China,CA408,2,25L,Departed,B-5583,B738,0,passenger
2026-02-02,23:05,23:24,Manila,MNL,VietJet Air,VJ858,2,25L,Departed,VN-A634,A321,1,passenger
2026-02-02,23:00,23:22,Hanoi,HAN,Vietnam Airlines,VN270,3,25L,Departed,VN-A610,A321,1,passenger
2026-02-02,21:00,23:19,Hanoi,HAN,VietJet Air,VJ156,1,25L,Departed,VN-A698,A321,0,passenger
2026-02-02,22:45,23:17,Copenhagen,CPH,Vietnam Airlines,VN39,2,25L,Departed,VN-A865,B789,0,passenger
2026-02-02,22:35,23:09,Da Nang,DAD,Vietnam Airlines,VN7112,3,25L,Departed,VN-A336,A321,0,passenger
2026-02-02,22:40,23:05,Da Nang,DAD,VietJet Air,VJ642,1,25L,Departed,VN-A635,A321,0,passenger
2026-02-02,22:15,22:58,Seoul,ICN,VietJet Air,VJ864,2,25L,Departed,VN-A671,A320,0,passenger
2026-02-02,21:45,22:50,Hanoi,HAN,VietJet Air,VJ174,1,25L,Departed,VN-A647,A321,0,passenger
2026-02-02,21:10,22:43,Da Nang,DAD,Vietnam Airlines,VN7122,3,25L,Departed,9H-MLE,A320,0,passenger
2026-02-02,21:50,22:38,Manila,MNL,Cebu Pacific,5J754,2,25L,Departed,RP-C4130,A20N,0,passenger
2026-02-02,22:30,22:35,Hanoi,HAN,Sun PhuQuoc Airways,9G886,3,25L,Departed,VN-A284,A21N,0,passenger
2026-02-02,22:15,22:32,Istanbul,IST,Turkish Airlines,TK163,2,25L,Departed,TC-LLE,B789,1,passenger
2026-02-02,21:45,22:29,Guangzhou,CAN,VietJet Air,VJ3908,2,25L,Departed,VN-A575,A21N,0,passenger
2026-02-02,22:15,22:27,Vinh,VII,Vietnam Airlines,VN7082,3,25L,Departed,VN-A323,A321,0,passenger
2026-02-02,20:00,22:25,Haiphong,HPH,VietJet Air,VJ282,1,25L,Departed,LY-MLI,A320,0,passenger
2026-02-02,17:35,22:22,Hanoi,HAN,Bamboo Airways,QH262,3,25L,Departed,JU-1410,A320,0,passenger
2026-02-02,,22:19,Hong Kong,HKG,DHL Air,LD562,0,25L,Departed,B-LDY,A333,0,cargo
2026-02-02,22:00,22:12,Hanoi,HAN,Vietnam Airlines,VN224,3,25L,Departed,VN-A623,A21N,0,passenger
2026-02-02,21:25,22:09,Da Nang,DAD,VietJet Air,VJ640,1,25L,Departed,VN-A636,A321,0,passenger
2026-02-02,22:00,22:06,Phu Quoc,PQC,VietJet Air,VJ1337,1,25L,Departed,VN-A545,A21N,0,passenger
2026-02-02,21:45,22:01,Cebu,CEB,Cebu Pacific,5J5781,2,25L,Departed,RP-C3239,A20N,0,passenger
2026-02-02,21:35,21:59,Bangkok,DMK,AirAsia,FD659,2,25L,Departed,HS-BBE,A320,1,passenger
