Crawl_Date,Scheduled_Time,Actual_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Belt,Status,Tail_Number,Aircraft_Type,Category
2026-02-04,11:00,11:10,Busan,PUS,VietJet Air,VJ989,2,35L,2.0,Bags Delivered,VN-A543,A21N,passenger
2026-02-04,11:00,10:48,Singapore,SIN,Singapore Airlines,SQ172,2,35L,3.0,Bags Delivered,9V-MBQ,B38M,passenger
2026-02-04,11:05,11:13,Ho Chi Minh City,SGN,VietJet Air,VJ628,1,35L,1.0,Arrived,VN-A642,A321,passenger
2026-02-04,11:15,11:15,Manila,MNL,Philippine Airlines,PR585,2,35L,3.0,Bags Delivered,RP-C9903,A321,passenger
2026-02-04,11:25,11:31,Ho Chi Minh City,SGN,Vietnam Airlines,VN122,1,35L,4.0,Arrived,VN-A399,A321,passenger
2026-02-04,11:30,11:26,Ho Chi Minh City,SGN,Bamboo Airways,QH154,1,35L,2.0,Arrived,VN-A585,A321,passenger
2026-02-04,11:35,12:19,Hanoi,HAN,Vietnam Airlines,VN165,1,35L,4.0,Arrived,VN-A625,A21N,passenger
2026-02-04,11:40,11:37,Taipei,TPE,Eva Air,BR383,2,35L,4.0,Bags Delivered,B-16220,A321,passenger
2026-02-04,11:40,11:33,Hong Kong,HKG,Hong Kong Express Airways,UO502,2,35L,1.0,Bags Delivered,B-HTI,A321,passenger
2026-02-04,11:50,11:54,Kuala Lumpur,KUL,Air Asia,AK648,2,35L,2.0,Bags Delivered,9M-AHV,A320,passenger
2026-02-04,11:50,11:49,Hanoi,HAN,VietJet Air,VJ507,1,35L,1.0,Arrived,VN-A674,A21N,passenger
2026-02-04,12:05,11:58,Kuala Lumpur,KUL,Batik Air Malaysia,OD502,2,35L,3.0,Bags Delivered,9M-LRL,B38M,passenger
2026-02-04,12:10,12:40,Bangkok,DMK,Thai Air Asia,FD636,2,35L,1.0,Bags Delivered,HS-BBD,A320,passenger
2026-02-04,12:25,12:46,Ho Chi Minh City,SGN,Vietnam Airlines,VN126,1,35L,3.0,Arrived,VN-A393,A321,passenger
2026-02-04,12:30,13:10,Phu Quoc Island,PQC,VietJet Air,VJ718,1,35L,2.0,Arrived,VN-A636,A321,passenger
2026-02-04,12:30,14:17,Bangkok,BKK,Thai Vietjet,VZ960,2,35L,1.0,Bags Delivered,HS-VKR,A321,passenger
2026-02-04,12:30,12:45,Seoul,ICN,Jin Air,LJ81,2,35L,3.0,Bags Delivered,HL7562,B738,passenger
2026-02-04,12:40,12:32,Da Lat,DLI,Vietnam Airlines,VN1954,1,35L,5.0,Arrived,VN-A329,A321,passenger
2026-02-04,12:45,12:38,Hanoi,HAN,Vietnam Airlines,VN167,1,35L,1.0,Arrived,VN-A512,A21N,passenger
2026-02-04,13:10,13:30,Hanoi,HAN,Vietnam Airlines,VN169,1,35L,3.0,Arrived,VN-A334,A321,passenger
2026-02-04,13:10,13:15,Tokyo,NRT,Vietnam Airlines,VN319,2,35L,4.0,Bags Delivered,VN-A336,A321,passenger
2026-02-04,13:10,13:10,Seoul,ICN,Vietnam Airlines,VN431,2,35L,1.0,Bags Delivered,VN-A505,A21N,passenger
2026-02-04,13:15,12:50,Taipei,TPE,Eva Air,BR1383,2,35L,2.0,Bags Delivered,B-16227,A321,passenger
2026-02-04,13:15,13:19,Hanoi,HAN,Bamboo Airways,QH135,1,35L,1.0,Arrived,VN-A597,A321,passenger
2026-02-04,13:15,13:25,Ho Chi Minh City,SGN,VietJet Air,VJ634,1,35L,4.0,Arrived,VN-A580,A21N,passenger
2026-02-04,13:25,13:25,Seoul,ICN,Jeju Air,7C2211,2,35L,2.0,Bags Delivered,HL8321,B738,passenger
2026-02-04,13:35,14:28,Ho Chi Minh City,SGN,Vietnam Airlines,VN7104,1,35L,5.0,Arrived,VN-A390,A321,passenger
2026-02-04,13:40,13:46,Ho Chi Minh City,SGN,Vietnam Airlines,VN6036,1,35L,5.0,On Time,VN-A354,A321,passenger
2026-02-04,13:40,13:20,Kuala Lumpur,KUL,Malaysia Airlines,MH748,2,35L,3.0,Bags Delivered,9M-MLR,B738,passenger
2026-02-04,13:55,13:35,Singapore,SIN,VietJet Air,VJ970,2,35L,4.0,Bags Delivered,VN-A634,A321,passenger
2026-02-04,14:00,14:05,Hanoi,HAN,Vietnam Airlines,VN7165,1,35L,2.0,Arrived,VN-A616,A21N,passenger
2026-02-04,14:15,14:10,Seoul,ICN,Korean Air,KE457,2,35L,2.0,Bags Delivered,HL7720,A333,passenger
2026-02-04,14:25,14:23,Hanoi,HAN,Vietnam Airlines,VN171,1,35L,1.0,Arrived,VN-A501,A21N,passenger
2026-02-04,14:30,15:43,Ho Chi Minh City,SGN,VietJet Air,VJ630,1,35L,4.0,Arrived,VN-A685,A321,passenger
2026-02-04,14:50,15:56,Ho Chi Minh City,SGN,Vietnam Airlines,VN132,1,35L,5.0,Arrived,VN-A613,A321,passenger
2026-02-04,14:50,15:11,Ho Chi Minh City,SGN,Bamboo Airways,QH158,1,35L,3.0,Arrived,PK-BBK,B739,passenger
2026-02-04,14:55,14:53,Hanoi,HAN,VietJet Air,VJ513,1,35L,1.0,Arrived,VN-A635,A321,passenger
2026-02-04,15:15,15:12,Kuala Lumpur,KUL,Air Asia,AK640,2,35L,3.0,Bags Delivered,9M-NEO,A20N,passenger
2026-02-04,15:20,16:05,Ho Chi Minh City,SGN,VietJet Air,VJ632,1,35L,3.0,Arrived,VN-A543,A21N,passenger
2026-02-04,15:35,15:20,Siem Reap,SAI,Air Cambodia,K6840,2,35L,4.0,Bags Delivered,ER-00011,A320,passenger
2026-02-04,15:40,15:46,Singapore,SIN,Singapore Airlines,SQ174,2,35L,1.0,Bags Delivered,9V-MBM,B38M,passenger
2026-02-04,15:40,16:09,Hanoi,HAN,VietJet Air,VJ511,1,35L,1.0,Arrived,VN-A674,A21N,passenger
2026-02-04,15:40,15:32,Hanoi,HAN,Vietnam Airlines,VN7195,1,35L,5.0,Arrived,VN-A398,A321,passenger
2026-02-04,15:55,15:45,Hong Kong,HKG,Hong Kong Airlines,HX548,0,35L,3.0,Bags Delivered,B-LPX,A321,general aviation
2026-02-04,16:10,16:11,Kuala Lumpur,KUL,VietJet Air,VJ824,2,35L,2.0,Bags Delivered,VN-A667,A321,passenger
2026-02-04,16:30,16:20,Hanoi,HAN,Vietnam Airlines,VN173,1,35L,5.0,Arrived,VN-A610,A321,passenger
2026-02-04,16:30,16:25,Can Tho,VCA,VietJet Air,VJ704,1,35L,4.0,Arrived,VN-A642,A321,passenger
2026-02-04,16:35,16:30,Ho Chi Minh City,SGN,Vietnam Airlines,VN134,1,Unknown,1.0,Arrived,VN-A605,A321,passenger
2026-02-04,16:35,17:22,Singapore,SIN,Scoot,TR314,2,35L,3.0,Bags Delivered,9V-NCH,A21N,passenger
2026-02-04,16:40,16:30,Macau,MFM,VietJet Air,VJ8891,2,Unknown,4.0,Bags Delivered,VN-A641,A321,passenger
2026-02-04,16:45,21:22,Ho Chi Minh City,SGN,VietJet Air,VJ638,1,35L,5.0,Arrived,VN-A639,A321,passenger
2026-02-04,16:55,16:57,Can Tho,VCA,Vietnam Airlines,VN1440,1,Unknown,3.0,Arrived,VN-A329,A321,passenger
2026-02-04,17:30,19:35,Bangkok,BKK,Thai Vietjet,VZ962,2,35L,3.0,Bags Delivered,HS-VKC,A320,passenger
2026-02-04,17:35,17:31,Macau,MFM,Bamboo Airways,QH9589,2,35L,4.0,Bags Delivered,VN-A585,A321,passenger
2026-02-04,17:35,17:20,Kaohsiung,KHH,Tigerair Taiwan,IT585,2,35L,1.0,Bags Delivered,B-50006,A320,passenger
2026-02-04,17:35,17:43,Hanoi,HAN,Vietnam Airlines,VN179,1,35L,4.0,Arrived,VN-A614,A321,passenger
2026-02-04,17:45,18:10,Hanoi,HAN,VietJet Air,VJ515,1,35L,1.0,Arrived,8Q-TMQ,DHC6,passenger
2026-02-04,17:45,17:42,Hong Kong,HKG,Hong Kong Express Airways,UO558,2,35L,2.0,Arrived,B-HTI,A321,passenger
2026-02-04,18:05,18:28,Ho Chi Minh City,SGN,Vietnam Airlines,VN140,1,35L,3.0,Arrived,VN-A616,A21N,passenger
2026-02-04,18:10,18:53,Hanoi,HAN,Vietravel Airlines,VU639,1,35L,5.0,Arrived,VN-A129,A321,passenger
2026-02-04,18:20,18:20,Bangkok,DMK,Thai Air Asia,FD638,2,Unknown,4.0,Bags Delivered,VH-BEM,C402,passenger
2026-02-04,18:30,19:04,Hanoi,HAN,Vietnam Airlines,VN187,1,35L,4.0,Arrived,VN-A515,A20N,passenger
2026-02-04,19:00,18:55,Yangon,RGN,Myanmar Airways International,8M454,2,35L,2.0,Bags Delivered,XY-ALP,E190,passenger
2026-02-04,19:35,19:30,Bangkok,BKK,Vietnam Airlines,VN626,2,35L,1.0,Bags Delivered,VN-A505,A21N,passenger
2026-02-04,19:35,20:51,Ho Chi Minh City,SGN,VietJet Air,VJ648,1,35L,2.0,Arrived,VN-A677,A321,passenger
2026-02-04,19:40,19:35,Seoul,ICN,Eastar Jet,ZE597,2,35L,2.0,Bags Delivered,HL8375,B738,passenger
2026-02-04,19:45,19:35,Hanoi,HAN,Vietnam Airlines,VN6071,1,35L,1.0,On Time,VN-A363,A321,passenger
2026-02-04,19:55,20:28,Phu Quoc Island,PQC,VietJet Air,VJ1718,1,35L,5.0,Arrived,VN-A698,A321,passenger
2026-02-04,20:15,20:13,Haiphong,HPH,VietJet Air,VJ723,1,35L,1.0,Arrived,VN-A663,A320,passenger
2026-02-04,20:15,20:20,Ho Chi Minh City,SGN,Vietnam Airlines,VN142,1,35L,3.0,Arrived,VN-A613,A321,passenger
2026-02-04,20:30,21:42,Ho Chi Minh City,SGN,Vietravel Airlines,VU684,1,35L,3.0,Arrived,9H-MLW,A320,passenger
2026-02-04,20:30,20:23,Hanoi,HAN,Vietnam Airlines,VN195,1,35L,4.0,Arrived,VN-A356,A321,passenger
2026-02-04,20:45,20:33,Nha Trang,CXR,Vietnam Airlines,VN1940,1,35L,3.0,Arrived,VN-A329,A321,passenger
2026-02-04,20:45,20:54,Taichung,RMQ,VietJet Air,VJ8511,2,35L,2.0,Bags Delivered,VN-A634,A321,passenger
2026-02-04,20:45,20:34,Seoul,ICN,Air Premia,YP621,2,35L,3.0,Bags Delivered,HL8517,B789,passenger
2026-02-04,21:00,21:30,Taipei,TPE,Bamboo Airways,QH9551,2,35L,3.0,Bags Delivered,VN-A597,A321,passenger
2026-02-04,21:05,21:12,Hanoi,HAN,VietJet Air,VJ519,1,35L,1.0,Arrived,VN-A672,A320,passenger
2026-02-04,21:10,21:26,Ho Chi Minh City,SGN,Vietnam Airlines,VN146,1,35L,4.0,Arrived,VN-A602,A321,passenger
2026-02-04,21:25,21:57,Seoul,ICN,Parata Air,WE201,2,35L,3.0,Bags Delivered,HL8709,A332,passenger
2026-02-04,21:30,21:47,Seoul,ICN,Korean Air,KE459,2,35L,2.0,Bags Delivered,HL7584,A333,passenger
2026-02-04,21:30,21:11,Bangkok,BKK,Emirates,EK370,2,35L,4.0,Arrived,A6-EPR,B77W,passenger
2026-02-04,21:30,21:24,Manila,MNL,Cebu Pacific,5J5756,0,35L,,Bags Delivered,RP-C4146,A21N,general aviation
2026-02-04,21:45,21:41,Seoul,ICN,Asiana Airlines,OZ755,2,35L,1.0,Bags Delivered,HL8258,A333,passenger
2026-02-04,22:00,22:00,Daegu,TAE,T'Way Air,TW29,2,35L,4.0,Bags Delivered,HL8379,B738,passenger
2026-02-04,22:00,23:14,Ho Chi Minh City,SGN,VietJet Air,VJ646,1,35L,5.0,Arrived,LY-MLN,A320,passenger
2026-02-04,22:10,22:20,Hanoi,HAN,VietJet Air,VJ521,1,35L,4.0,Arrived,VN-A651,A321,passenger
2026-02-04,22:15,22:16,Ho Chi Minh City,SGN,Vietnam Airlines,VN148,1,35L,5.0,Arrived,VN-A399,A321,passenger
2026-02-04,22:25,22:38,Ho Chi Minh City,SGN,VietJet Air,VJ1622,1,35L,3.0,Arrived,VN-A669,A320,passenger
2026-02-04,22:25,22:25,Macau,MFM,Air Macau,NX976,0,35L,2.0,Arrived,B-MBM,A321,general aviation
2026-02-04,22:30,22:24,Hanoi,HAN,Vietnam Airlines,VN7193,1,35L,3.0,Arrived,VN-A614,A321,passenger
2026-02-04,22:45,01:20,Ho Chi Minh City,SGN,VietJet Air,VJ640,1,Unknown,3.0,On Time,VN-A639,A321,passenger
2026-02-04,23:00,00:15,Ho Chi Minh City,SGN,Vietnam Airlines,VN7122,1,35L,4.0,On Time,9H-MLE,A320,passenger
2026-02-04,23:10,22:46,Macau,MFM,VietJet Air,VJ8893,0,35L,,Bags Delivered,VN-A641,A321,general aviation
2026-02-04,23:35,23:48,Ho Chi Minh City,SGN,Vietnam Airlines,VN7120,1,35L,3.0,On Time,VN-A335,A321,passenger
2026-02-04,23:35,23:21,Seoul,ICN,T'Way Air,TW13,2,35L,4.0,Arrived,HL8086,B738,passenger
2026-02-04,23:40,23:49,Seoul,ICN,Air Seoul,RS511,2,35L,2.0,Delayed,HL7789,A321,passenger
2026-02-04,23:40,23:57,Busan,PUS,Jin Air,LJ183,2,35L,1.0,Delayed,HL7560,B738,passenger
2026-02-04,23:50,23:27,Busan,PUS,Air Busan,BX773,0,35L,3.0,Arrived,HL8309,A320,general aviation
2026-02-05,00:00,00:50,Ho Chi Minh City,SGN,VietJet Air,VJ644,1,35L,1.0,Arrived,VN-A663,A321,passenger
2026-02-05,00:05,00:09,Hanoi,HAN,VietJet Air,VJ523,1,35L,5.0,Arrived,VN-A685,A320,passenger
2026-02-05,00:05,01:14,Busan,PUS,Jin Air,LJ111,2,35R,3.0,Bags Delivered,HL8224,B738,passenger
2026-02-05,00:10,00:38,Cheongju,CJJ,T'Way Air,TW25,2,35L,3.0,Bags Delivered,HL8514,B38M,passenger
2026-02-05,00:20,00:38,Seoul,ICN,Eastar Jet,ZE593,2,35L,4.0,Bags Delivered,HL8375,B738,passenger
2026-02-05,00:20,02:00,Ho Chi Minh City,SGN,VietJet Air,VJ636,1,35L,4.0,Arrived,VN-A642,A321,passenger
2026-02-05,00:30,00:43,Seoul,ICN,Jeju Air,7C2217,2,35L,1.0,Arrived,HL8555,B38M,passenger
2026-02-05,00:45,01:10,Cheongju,CJJ,Aero-K Airlines,RF531,2,35R,2.0,Bags Delivered,HL8386,A320,passenger
2026-02-05,01:00,00:48,Busan,PUS,Air Busan,BX7315,0,35R,2.0,Arrived,HL8365,A321,general aviation
2026-02-05,01:10,00:59,Busan,PUS,Korean Air,KE2093,2,35R,4.0,Arrived,HL7720,A333,passenger
2026-02-05,01:45,01:45,Seoul,ICN,VietJet Air,VJ875,2,35L,1.0,Bags Delivered,VN-A687,A321,passenger
2026-02-05,06:35,06:25,Ho Chi Minh City,SGN,VietJet Air,VJ1628,1,35R,4.0,Arrived,VN-A636,A321,passenger
2026-02-05,07:15,07:29,Hanoi,HAN,VietJet Air,VJ503,1,35R,1.0,Arrived,VN-A643,A321,passenger
2026-02-05,07:25,07:20,Hanoi,HAN,Vietnam Airlines,VN157,1,35R,3.0,Arrived,VN-A331,A321,passenger
2026-02-05,07:25,07:25,Ho Chi Minh City,SGN,Vietnam Airlines,VN106,1,35R,5.0,Arrived,VN-A501,A21N,passenger
2026-02-05,07:40,07:13,Ho Chi Minh City,SGN,Bamboo Airways,QH150,1,35R,4.0,Arrived,JU-1410,A320,passenger
2026-02-05,07:50,07:48,Ho Chi Minh City,SGN,VietJet Air,VJ620,1,35R,1.0,Arrived,VN-A551,A21N,passenger
2026-02-05,08:00,07:40,Manila,MNL,Cebu Pacific,5J5758,2,35R,4.0,Bags Delivered,RP-C4136,A20N,passenger
2026-02-05,08:20,08:12,Ho Chi Minh City,SGN,Vietnam Airlines,VN110,1,35R,5.0,Arrived,VN-A601,A321,passenger
2026-02-05,08:40,08:35,Ho Chi Minh City,SGN,VietJet Air,VJ622,1,35R,4.0,Arrived,VN-A634,A321,passenger
2026-02-05,09:00,09:08,Hanoi,HAN,Bamboo Airways,QH103,1,35R,1.0,Arrived,VN-A596,A20N,passenger
2026-02-05,09:05,09:05,Bangkok,DMK,Thai Air Asia,FD634,2,35R,3.0,Bags Delivered,HS-EAE,A21N,passenger
2026-02-05,09:10,09:15,Taipei,TPE,China Airlines,CI787,2,35R,1.0,Bags Delivered,B-18112,A21N,passenger
2026-02-05,09:10,08:55,Haiphong,HPH,Vietnam Airlines,VN1671,1,35R,3.0,Arrived,VN-A356,A321,passenger
2026-02-05,09:10,09:17,Hanoi,HAN,Vietnam Airlines,VN163,1,35R,5.0,Arrived,VN-A325,A321,passenger
2026-02-05,09:20,09:27,Hong Kong,HKG,Hong Kong Express Airways,UO552,2,35R,2.0,Bags Delivered,B-HTI,A321,passenger
2026-02-05,09:25,09:20,Phu Quoc Island,PQC,VietJet Air,VJ716,1,35R,4.0,Arrived,VN-A642,A321,passenger
2026-02-05,09:25,09:31,Ho Chi Minh City,SGN,Vietnam Airlines,VN112,1,35R,3.0,Arrived,VN-A608,A321,passenger
2026-02-05,09:40,09:37,Hanoi,HAN,Vietnam Airlines,VN6081,1,35R,1.0,Arrived,VN-A363,A321,passenger
2026-02-05,09:55,09:47,Bangkok,BKK,Thai Vietjet,VZ964,2,35R,3.0,Bags Delivered,HS-VKB,A320,passenger
2026-02-05,10:05,10:05,Seoul,ICN,VietJet Air,VJ879,2,35R,4.0,Bags Delivered,VN-A543,A21N,passenger
2026-02-05,10:20,10:19,Ho Chi Minh City,SGN,Vietravel Airlines,VU672,1,35R,1.0,Arrived,VN-A129,A321,passenger
2026-02-05,10:25,10:27,Ho Chi Minh City,SGN,Vietnam Airlines,VN118,1,35R,5.0,Arrived,VN-A611,A321,passenger
2026-02-05,10:35,10:15,Kuala Lumpur,KUL,Malaysia Airlines,MH746,2,35R,3.0,Bags Delivered,9M-MXK,B738,passenger
2026-02-05,10:40,10:31,Kuala Lumpur,KUL,Air Asia,AK642,2,35R,3.0,Bags Delivered,9M-AQO,A320,passenger
2026-02-05,10:45,10:40,Ho Chi Minh City,SGN,VietJet Air,VJ626,1,35R,4.0,Arrived,VN-A636,A321,passenger
2026-02-05,10:55,10:50,Seoul,ICN,T'Way Air,TW7,2,35R,4.0,Bags Delivered,HL8581,B38M,passenger
2026-02-05,11:00,11:05,Singapore,SIN,Singapore Airlines,SQ172,2,35R,1.0,Bags Delivered,9V-MBS,B38M,passenger
2026-02-05,11:05,11:38,Ho Chi Minh City,SGN,VietJet Air,VJ628,1,35R,3.0,Arrived,VN-A683,A321,passenger
2026-02-05,11:25,11:48,Ho Chi Minh City,SGN,Vietnam Airlines,VN122,1,35R,1.0,Arrived,VN-A397,A321,passenger
2026-02-05,11:30,11:22,Ho Chi Minh City,SGN,Bamboo Airways,QH154,1,35R,4.0,Arrived,VN-A585,A321,passenger
2026-02-05,11:35,11:26,Hanoi,HAN,Vietnam Airlines,VN165,1,35R,5.0,Arrived,VN-A618,A21N,passenger
2026-02-05,11:40,11:40,Hong Kong,HKG,Hong Kong Express Airways,UO502,2,35R,1.0,Bags Delivered,B-HSL,A320,passenger
2026-02-05,11:40,12:05,Taipei,TPE,Eva Air,BR383,2,35R,2.0,Bags Delivered,B-16221,A321,passenger
2026-02-05,11:50,11:58,Kuala Lumpur,KUL,Air Asia,AK648,2,35R,4.0,Bags Delivered,9M-AGQ,A20N,passenger
2026-02-05,11:50,12:28,Hanoi,HAN,VietJet Air,VJ507,1,35R,1.0,Arrived,VN-A657,A321,passenger
2026-02-05,12:05,11:55,Kuala Lumpur,KUL,Batik Air Malaysia,OD502,2,35R,3.0,Bags Delivered,9M-LRV,B38M,passenger
2026-02-05,12:10,12:05,Bangkok,DMK,Thai Air Asia,FD636,2,35R,1.0,Bags Delivered,HS-BBU,A320,passenger
2026-02-05,12:20,12:16,Hanoi,HAN,Vietnam Airlines,VN167,1,35R,3.0,Arrived,VN-A326,A321,passenger
2026-02-05,12:25,12:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN126,1,35L,4.0,Arrived,VN-A503,A21N,passenger
2026-02-05,12:30,13:00,Phu Quoc Island,PQC,VietJet Air,VJ718,1,35L,1.0,Arrived,VN-A551,A21N,passenger
2026-02-05,12:30,12:20,Bangkok,BKK,Thai Vietjet,VZ960,2,35R,3.0,Bags Delivered,HS-VKD,A320,passenger
2026-02-05,12:30,12:53,Seoul,ICN,Jin Air,LJ81,2,35L,3.0,Bags Delivered,HL8242,B738,passenger
2026-02-05,12:40,12:45,Hong Kong,HKG,Hong Kong Express Airways,UO566,2,35L,4.0,Bags Delivered,B-LCJ,A320,passenger
2026-02-05,12:40,12:48,Da Lat,DLI,Vietnam Airlines,VN1954,1,35L,5.0,Arrived,VN-A356,A321,passenger
2026-02-05,12:50,12:30,Kandal,KTI,Air Cambodia,K6842,2,35R,4.0,Bags Delivered,XU-611,AT76,passenger
2026-02-05,13:00,13:54,Ho Chi Minh City,SGN,VietJet Air,VJ634,1,35L,3.0,Arrived,VN-A641,A321,passenger
2026-02-05,13:05,12:35,Osaka,KIX,Vietnam Airlines,VN337,2,35R,1.0,Bags Delivered,VN-A335,A321,passenger
2026-02-05,13:10,13:00,Tokyo,NRT,Vietnam Airlines,VN319,2,35L,4.0,Bags Delivered,VN-A602,A321,passenger
2026-02-05,13:10,13:10,Seoul,ICN,Vietnam Airlines,VN431,2,35L,2.0,Bags Delivered,VN-A505,A21N,passenger
2026-02-05,13:10,13:40,Hanoi,HAN,Vietnam Airlines,VN169,1,35L,4.0,Arrived,VN-A325,A321,passenger
2026-02-05,13:15,13:05,Taipei,TPE,Eva Air,BR1383,2,35L,1.0,Bags Delivered,B-16216,A321,passenger
2026-02-05,13:25,13:35,Seoul,ICN,Jeju Air,7C2211,2,35L,4.0,Bags Delivered,HL8089,B738,passenger
2026-02-05,13:30,16:25,Manila,MNL,Philippine Airlines,PR585,2,35L,3.0,Bags Delivered,RP-C9918,A321,passenger
2026-02-05,13:40,13:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN6036,1,35L,5.0,Arrived,VN-A359,A321,passenger
2026-02-05,13:50,13:25,Singapore,SIN,VietJet Air,VJ970,2,35L,3.0,Bags Delivered,VN-A687,A321,passenger
2026-02-05,14:00,14:27,Hanoi,HAN,Vietnam Airlines,VN7165,1,35L,5.0,Arrived,VN-A622,A21N,passenger
2026-02-05,14:15,14:06,Seoul,ICN,Korean Air,KE457,2,35L,2.0,Bags Delivered,HL8002,A333,passenger
2026-02-05,14:25,14:38,Hanoi,HAN,Vietnam Airlines,VN171,1,35L,4.0,Arrived,VN-A609,A321,passenger
2026-02-05,14:30,15:10,Ho Chi Minh City,SGN,VietJet Air,VJ630,1,35L,5.0,Arrived,VN-A635,A321,passenger
2026-02-05,14:50,15:54,Ho Chi Minh City,SGN,Vietnam Airlines,VN132,1,35L,5.0,Arrived,VN-A606,A321,passenger
2026-02-05,14:50,14:48,Ho Chi Minh City,SGN,Bamboo Airways,QH158,1,35L,1.0,Arrived,VN-A227,A321,passenger
2026-02-05,14:55,15:07,Hanoi,HAN,VietJet Air,VJ513,1,35L,3.0,Arrived,VN-A637,A321,passenger
2026-02-05,15:05,15:02,Nha Trang,CXR,VietJet Air,VJ580,1,35L,4.0,Arrived,VN-A667,A321,passenger
2026-02-05,15:15,15:10,Kuala Lumpur,KUL,Air Asia,AK640,2,35L,4.0,Bags Delivered,9M-RCB,A320,passenger
2026-02-05,15:20,16:11,Ho Chi Minh City,SGN,VietJet Air,VJ632,1,35L,3.0,Arrived,VN-A683,A321,passenger
2026-02-05,15:35,15:32,Siem Reap,SAI,Air Cambodia,K6840,2,35L,1.0,Bags Delivered,ER-00011,A320,passenger
2026-02-05,15:40,15:51,Singapore,SIN,Singapore Airlines,SQ174,2,35L,1.0,Bags Delivered,9V-MBI,B38M,passenger
2026-02-05,15:40,16:49,Hanoi,HAN,VietJet Air,VJ511,1,35L,2.0,Arrived,VN-A657,A321,passenger
2026-02-05,15:55,16:06,Buon Ma Thuot,BMV,Vietnam Airlines,VN1910,1,35L,4.0,Arrived,VN-A356,A321,passenger
2026-02-05,15:55,15:55,Hong Kong,HKG,Hong Kong Airlines,HX548,0,35L,2.0,Bags Delivered,B-LPR,A321,general aviation
2026-02-05,16:10,16:08,Kuala Lumpur,KUL,VietJet Air,VJ824,2,35L,4.0,Bags Delivered,VN-A634,A321,passenger
2026-02-05,16:30,16:40,Can Tho,VCA,VietJet Air,VJ704,1,35L,1.0,Arrived,VN-A685,A321,passenger
2026-02-05,16:30,16:43,Hanoi,HAN,Vietnam Airlines,VN173,1,35L,5.0,Arrived,VN-A326,A321,passenger
2026-02-05,16:35,16:35,Ho Chi Minh City,SGN,Vietnam Airlines,VN134,1,35L,4.0,Arrived,VN-A397,A321,passenger
2026-02-05,16:35,17:20,Singapore,SIN,Scoot,TR314,2,35L,2.0,Bags Delivered,9V-NCK,A21N,passenger
2026-02-05,16:40,16:30,Macau,MFM,VietJet Air,VJ8891,2,35L,2.0,Bags Delivered,VN-A636,A321,passenger
2026-02-05,16:45,17:12,Ho Chi Minh City,SGN,VietJet Air,VJ638,1,35L,3.0,Arrived,VN-A526,A21N,passenger
2026-02-05,17:30,17:33,Bangkok,BKK,Thai Vietjet,VZ962,2,35L,4.0,Bags Delivered,HS-VKD,A320,passenger
2026-02-05,17:35,17:25,Kaohsiung,KHH,Tigerair Taiwan,IT585,2,35L,3.0,Bags Delivered,B-50025,A20N,passenger
2026-02-05,17:35,17:30,Macau,MFM,Bamboo Airways,QH9589,2,35L,1.0,Bags Delivered,VN-A585,A321,passenger
2026-02-05,17:35,17:55,Ho Chi Minh City,SGN,Vietnam Airlines,VN136,1,35L,5.0,Arrived,VN-A324,A321,passenger
2026-02-05,17:45,18:01,Hanoi,HAN,VietJet Air,VJ515,1,35L,1.0,Arrived,VN-A650,A320,passenger
2026-02-05,17:45,17:44,Taipei,TPE,Starlux Airlines,JX703,0,35L,1.0,Bags Delivered,B-58302,A339,general aviation
2026-02-05,17:45,17:40,Hong Kong,HKG,Hong Kong Express Airways,UO558,2,35L,2.0,Bags Delivered,B-LEG,A321,passenger
2026-02-05,17:55,18:10,Hanoi,HAN,Vietnam Airlines,VN179,1,Unknown,4.0,Arrived,VN-A615,A321,passenger
2026-02-05,18:05,18:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN140,1,35L,3.0,Arrived,VN-A514,A20N,passenger
2026-02-05,18:10,18:21,Hanoi,HAN,Vietravel Airlines,VU639,1,35L,1.0,Arrived,VN-A136,A320,passenger
2026-02-05,18:20,18:30,Bangkok,DMK,Thai Air Asia,FD638,2,Unknown,3.0,Bags Delivered,HS-ABO,A320,passenger
2026-02-05,18:30,18:35,Hanoi,HAN,Vietnam Airlines,VN187,1,35L,5.0,Arrived,VN-A515,A20N,passenger
2026-02-05,19:10,18:55,Taipei,TPE,Tigerair Taiwan,IT551,2,35L,2.0,Bags Delivered,B-50011,A320,passenger
2026-02-05,19:35,19:28,Bangkok,BKK,Vietnam Airlines,VN626,2,35L,1.0,Bags Delivered,VN-A505,A21N,passenger
2026-02-05,19:35,20:58,Ho Chi Minh City,SGN,VietJet Air,VJ648,1,35L,1.0,Arrived,VN-A677,A321,passenger
2026-02-05,19:40,19:35,Seoul,ICN,Eastar Jet,ZE597,2,35L,4.0,Bags Delivered,HL8759,B38M,passenger
2026-02-05,19:45,20:06,Da Lat,DLI,VietJet Air,VJ728,1,35L,1.0,Arrived,VN-A636,A321,passenger
2026-02-05,19:45,20:22,Hanoi,HAN,Vietnam Airlines,VN6071,1,Unknown,3.0,Arrived,VN-A363,A321,passenger
